,ncm_ind,volume_raw,volume,perimeter_raw,perimeter,dist_from_center,dist_mean,contact_area,contact_area_mean,contact_area_extended_pore,contact_area_extended_ncm,concated_pore_number
30,30,[24703.0],24703.0,[4550.710135579109],4550.710135579109,"[[477.20016764456403, 476.92032877620136, 475.96008235985505, 475.96008235985505, 476.2404854692637, 476.2404854692637, 475.2809695327596, 475.2809695327596, 475.5638758358334, 475.5638758358334, 475.5638758358334, 475.2809695327596, 475.5638758358334, 475.5638758358334, 475.5638758358334, 478.05125248240904, 478.05125248240904, 479.2963592601137, 479.2963592601137, 480.83261120685233, 481.1247239541946, 482.66965929090674, 483.6248546135734, 483.92148123430104, 483.92148123430104, 483.92148123430104, 483.92148123430104, 483.92148123430104, 483.92148123430104, 482.66965929090674, 481.7146458226073, 478.919617472494, 478.919617472494, 476.52282211873126, 476.52282211873126, 474.0400826934364, 478.05125248240904]]",[478.6914668951478],1401.5980296134949,45.212839664951446,1885.4740339517593,3262.562881708145,50
31,31,[13516.5],13516.5,[2583.0937000513077],2583.0937000513077,"[[399.4446144335908, 401.36766187624033, 401.64287619725064, 403.63349712331853, 403.63349712331853, 403.92697359795125, 403.2679010285842, 404.2227108909147, 403.2679010285842, 403.2679010285842, 403.2679010285842, 402.9714630094791, 402.9714630094791, 402.9714630094791, 402.9714630094791, 402.67729014683704, 402.67729014683704, 402.67729014683704, 403.2679010285842, 402.9714630094791, 406.07634750130427, 406.07634750130427, 406.6866115327624, 406.6866115327624, 408.89729761885195, 409.8487525905136]]",[403.8989419288812],1619.8732013702393,64.79492805480957,2128.600031375885,4050.1238998174667,51
32,32,[3958.5],3958.5,[1179.2123266458511],1179.2123266458511,"[[506.9487153549164, 506.9487153549164, 506.9487153549164, 506.9487153549164, 508.35519078691425, 509.132595695856, 509.9107765089889, 510.68972967938174, 512.0956941822495, 512.8752284912969, 513.6555265934554, 514.4365850131578, 514.4365850131578, 515.2184002925361, 515.2184002925361, 516.0009689913383, 516.7842876868452, 517.5683529737884, 517.5683529737884, 517.5683529737884, 518.3531614642666, 519.7576358265457, 519.7576358265457]]",[513.3555792472218],25.55634891986847,4.259391486644745,74.68223893642426,149.3156999349594,4
33,33,"[39290.5, 114.5]",39405.0,"[6462.9620044231415, 57.041630148887634]",6520.003634572029,"[[654.5364772111635, 655.0366401965618, 655.5379470328168, 654.673200917832, 654.673200917832, 654.673200917832, 653.3062069198486, 652.8047181202047, 652.3043768057976, 651.8051856191388, 651.3071472047577, 650.8102642091626, 651.6786017662388, 651.6786017662388, 651.6786017662388, 652.0529119634388, 652.0529119634388, 652.0529119634388, 653.4164062831603, 653.4164062831603, 653.4164062831603, 653.4164062831603, 653.4164062831603, 652.5473162920831, 652.5473162920831, 652.5473162920831, 652.5473162920831, 653.0428776121826, 653.0428776121826, 653.0428776121826, 653.5395932917913, 652.6721994998715, 653.1707280642635, 653.1707280642635, 653.670406244615, 653.670406244615, 653.3062069198486, 653.8088405642739, 653.8088405642739, 654.673200917832, 654.1712314065791, 654.1712314065791, 654.1712314065791, 654.1712314065791, 654.1712314065791, 654.1712314065791, 656.269761607222, 664.7021889538202], [649.7076265521284]]","[653.5531984595589, 649.7076265521284]",1902.1906378269196,59.443457432091236,2368.6422963142395,4288.504121303558,57
34,34,[4422.5],4422.5,[1639.4520028829575],1639.4520028829575,"[[346.2210276687423, 346.2210276687423, 346.4390278245221, 346.4390278245221, 347.4147377415069, 347.6348659153739, 348.61009738675097, 349.80708969373393, 349.80708969373393, 350.7819835738432, 352.7321930303499, 353.7075062816734, 354.4643846707311, 354.4643846707311, 355.4405716853381, 355.65854411218635, 355.65854411218635, 356.63426644112593, 356.63426644112593, 357.8295683701949, 357.8295683701949, 359.78048863160996, 359.78048863160996, 361.7319449537185, 361.7319449537185, 362.70787143374764, 363.68392870733237, 364.87806182339875, 364.87806182339875]]",[354.81388152192574],276.2861051559448,25.116918650540438,324.12717378139496,772.7256491184235,7
35,35,[39569.5],39569.5,[5752.951023340225],5752.951023340225,"[[621.400032185387, 622.2772693904221, 623.0409296346429, 621.6317237722026, 621.6317237722026, 621.6317237722026, 620.8679408698762, 620.8679408698762, 620.8679408698762, 620.8679408698762, 621.5142798037709, 621.5142798037709, 623.5711667484313, 623.5711667484313, 625.6292832021212, 625.6292832021212, 626.9290230959164, 626.9290230959164, 627.5802737499005, 627.5802737499005, 629.6427558544607, 628.8855221739486, 629.5395142483115, 629.5395142483115, 628.7837466092774, 628.7837466092774, 629.439433146669, 629.439433146669, 629.439433146669, 630.0960244280232, 630.7535176279241, 634.1427284137224, 634.1427284137224, 634.0544140686981, 634.0544140686981, 634.717259888212, 634.717259888212, 633.9692421561159, 633.9692421561159, 633.2219200248835, 633.2219200248835, 633.1413744180678, 630.984151940443, 628.1600114620478, 628.1600114620478, 625.3359097317217, 625.3359097317217, 624.6695126224746, 624.6695126224746, 624.0040063973948, 624.0040063973948]]",[627.422576398734],1489.3234728574753,31.027572351197403,1921.6189850568771,3720.154777407646,51
36,36,[4703.5],4703.5,[1216.1412589550018],1216.1412589550018,"[[726.8576201705531, 726.8576201705531, 726.0881489185731, 726.0881489185731, 726.2981481457873, 726.2981481457873, 726.2981481457873, 725.3206187611104, 725.3206187611104, 725.3206187611104, 724.3431507234675, 724.3431507234675, 723.5779156386684, 723.5779156386684, 722.6008580122224, 722.8146373725424, 721.8379319487166, 723.0297365945609]]",[724.8262853084033],163.52738654613495,16.352738654613496,262.2096564769745,561.6942949295044,2
37,37,[8492.0],8492.0,[2155.2387998104095],2155.2387998104095,"[[175.775424903483, 174.42763542512407, 174.88853593074649, 174.42763542512407, 174.42763542512407, 173.5396208362805, 173.08090593707902, 173.08090593707902, 172.6267650163207, 173.5194513592064, 173.07223925286226, 173.5280957078709, 173.09246084101989, 173.09246084101989, 173.5655495770978, 173.1415605797753, 174.04884371922728, 174.54225849346628, 174.54225849346628, 174.13213373757299, 175.04570831642803, 175.96022277776305, 176.87566254292872, 177.39503938949363, 178.31432920547917, 178.84630272946657, 178.84630272946657, 178.4628812946827, 178.4628812946827, 176.7823520603796, 176.7823520603796, 176.7823520603796]]",[175.15964887188989],392.1193517446518,17.048667467158772,529.6311022043228,1340.0417565107346,11
38,38,[6771.5],6771.5,[1741.6286281347275],1741.6286281347275,"[[433.5262391136204, 433.5262391136204, 434.24647379109484, 434.24647379109484, 434.24647379109484, 434.24647379109484, 434.9678149012867, 434.9678149012867, 434.9678149012867, 434.27640967476003, 434.27640967476003, 435.0, 435.0, 435.72468371667907, 435.72468371667907, 435.72468371667907, 436.4504553783854, 436.4504553783854, 436.4504553783854, 436.4504553783854, 436.4504553783854, 436.4504553783854, 436.4504553783854, 436.4504553783854, 436.4504553783854, 435.72468371667907, 435.03678005428463]]",[435.31423151005436],1510.3075369596481,55.93731618369067,2073.068275809288,4038.0748606920242,52
39,39,[6065.5],6065.5,[1611.3565499782562],1611.3565499782562,"[[622.4291124296806, 621.9525705389439, 621.9525705389439, 621.9525705389439, 621.4772723117073, 621.4772723117073, 621.8842335997915, 621.8842335997915, 622.294142668883, 622.294142668883, 622.7069936976781, 622.7069936976781, 623.122780838576, 623.5414982180416, 623.5414982180416, 624.4269372792945, 625.3127217640787, 626.1988502065458, 626.1988502065458, 627.0853211485659, 627.0853211485659, 627.0853211485659, 627.5484045075726, 628.4345630214812, 628.4345630214812, 628.8982429614508, 629.363170196668]]",[624.4922278699299],131.09489595890045,16.386861994862556,174.57243835926056,487.45999109745026,2
40,40,[3587.0],3587.0,[1119.7442903518677],1119.7442903518677,"[[766.0926836878159, 766.0926836878159, 766.0926836878159, 765.3319541218699, 765.3319541218699, 765.9817230195509, 765.9817230195509, 765.2221899553097, 765.2221899553097, 765.8733576773643, 763.6000261917229, 763.6000261917229, 764.2538845174423, 764.2538845174423, 764.9084912589218, 765.010457444864, 765.010457444864, 765.010457444864, 764.3572463187616, 765.1150240323346]]",[765.1171549148606],73.5269113779068,10.503844482558113,91.76955199241638,278.3220946788788,1
41,41,[1679.5],1679.5,[548.5411919355392],548.5411919355392,"[[501.0878166549253, 500.08999190145767, 499.96199855589026, 498.96392655180995, 498.96392655180995, 498.90279614369774, 498.90279614369774, 498.90279614369774, 498.90279614369774, 498.90279614369774, 498.90279614369774, 498.90279614369774]]",[499.28226943514807],76.09254801273346,10.870364001819066,161.77792620658875,384.2228776216507,7
42,42,[4611.0],4611.0,[1171.0874361991882],1171.0874361991882,"[[221.05429197371402, 221.2690669750293, 221.2690669750293, 220.29298672449835, 220.29298672449835, 220.29298672449835, 219.53815158190613, 219.53815158190613, 218.34147567514515, 218.34147567514515, 217.3660507070964, 217.3660507070964, 217.14741536569116, 217.14741536569116, 216.1712284278368, 216.1712284278368, 216.1712284278368, 216.1712284278368, 215.19526017085042]]",[218.37567087574442],37.18415427207947,9.296038568019867,69.56624341011047,159.31367015838623,3
43,43,[24340.5],24340.5,[4307.077666640282],4307.077666640282,"[[483.22768960397957, 481.76861666156714, 481.04053883222775, 480.3550770003373, 480.3550770003373, 480.3550770003373, 480.3550770003373, 479.6269383593878, 479.6269383593878, 479.6269383593878, 479.6269383593878, 480.3550770003373, 480.3550770003373, 479.67072039056126, 480.4008742706449, 481.084192215874, 481.084192215874, 481.814279572534, 481.814279572534, 483.22768960397957, 482.5453346577915, 482.5453346577915, 482.5453346577915, 483.27735307998864, 483.27735307998864, 484.0103304682659, 483.3311494203534, 483.3311494203534, 484.06611118730467, 484.06611118730467, 484.1260166526893, 484.1260166526893, 484.8638984292396, 484.92989184004733, 485.67067031065403, 485.67067031065403, 486.4123764872765, 489.2371613031864, 489.2371613031864, 489.90815465758476, 490.6495694485016, 490.5802686615107, 490.5802686615107, 490.5802686615107, 490.5150354474366, 490.5150354474366, 491.1903907854876, 491.1903907854876]]",[484.1406270008827],1267.6921157836914,34.2619490752349,1928.9773463010788,4121.949502587318,34
44,44,[37017.0],37017.0,[5631.314378499985],5631.314378499985,"[[467.60774159545304, 466.3142717095414, 468.5402864215627, 468.5402864215627, 468.9019087186573, 468.9019087186573, 469.26538333868183, 469.26538333868183, 468.9019087186573, 468.9019087186573, 469.26538333868183, 469.26538333868183, 469.26538333868183, 469.26538333868183, 468.33428232406817, 468.33428232406817, 468.7003307018249, 468.7003307018249, 468.7003307018249, 469.63070598077377, 469.63070598077377, 468.7003307018249, 468.33428232406817, 468.33428232406817, 467.9700845139569, 467.9700845139569, 467.9700845139569, 466.67547610732663, 466.67547610732663, 466.67547610732663, 466.67547610732663, 466.67547610732663, 466.67547610732663, 465.59746562884123, 465.59746562884123, 464.8881585930104, 464.8881585930104, 463.6000431406365, 463.24939287601876, 461.96320199773487, 461.96320199773487, 461.3762022471467, 461.3762022471467, 461.3762022471467, 461.3762022471467, 460.792795082562, 462.0822437618654, 462.43810396635786]]",[466.58605282418733],1092.8511782884598,32.14268171436646,1463.6963472366333,2780.7396367788315,43
45,45,[536.5],536.5,[229.75230705738068],229.75230705738068,"[[433.8029506584758, 432.9110763193753, 432.90299144265566, 432.90299144265566, 432.00925916003234]]",[432.9058538046389],127.56485497951508,25.512970995903014,180.01450324058533,288.1877727508545,9
46,46,[6224.5],6224.5,[1531.2316595315933],1531.2316595315933,"[[673.3929016554897, 673.3929016554897, 673.359487940877, 673.359487940877, 673.359487940877, 673.359487940877, 673.359487940877, 673.359487940877, 673.359487940877, 673.359487940877, 673.3929016554897, 673.3929016554897, 673.3929016554897, 673.4277986540205, 673.4277986540205, 673.4277986540205, 673.4277986540205, 673.4277986540205, 673.4641787058907, 673.4641787058907, 673.4641787058907, 673.5020415707736, 673.5020415707736, 673.5020415707736, 673.5020415707736, 673.5413869986016]]",[673.4200574797668],29.071067690849304,9.690355896949768,64.72593224048615,110.94995355606079,3
47,47,[5837.5],5837.5,[1569.6042429208755],1569.6042429208755,"[[163.95426191471816, 163.95426191471816, 164.4506004853737, 165.42369842317032, 165.95180023127196, 165.95180023127196, 165.73774464496614, 165.73774464496614, 165.5294535724685, 165.5294535724685, 163.1686244349691, 163.1686244349691, 163.1686244349691, 163.1686244349691, 163.95731151735808, 163.95731151735808, 166.30694513459142, 166.1114083980989, 167.28717822953436, 167.28717822953436, 167.28717822953436]]",[165.09951564910853],290.29035472869873,24.190862894058228,411.094486117363,901.2129170894623,11
48,48,[1644.0],1644.0,[607.7127648591995],607.7127648591995,"[[450.6273404932284, 450.7992901502841, 449.81440617214565, 449.9888887517113, 449.0044543208898, 449.0044543208898, 448.02008883531107, 448.02008883531107, 447.035792750424, 447.035792750424, 447.035792750424, 443.5594661372926, 443.5594661372926]]",[447.96194787735595],45.533530950546265,15.177843650182089,83.3838232755661,150.87676775455475,1
49,49,[1382.0],1382.0,[500.1980460882187],500.1980460882187,"[[425.46562728380303, 425.20818430505307, 425.20818430505307, 424.95293857084926, 425.9201803155141, 425.6677107791945, 426.38597537911585, 426.38597537911585, 427.10771475120885, 427.10771475120885, 427.8329113100113]]",[426.11301064819344],553.2314978837967,61.47016643153297,718.3694945573807,1174.3202538490295,20
50,50,[5299.5],5299.5,[1447.413337111473],1447.413337111473,"[[544.2435116746915, 544.2435116746915, 543.9209501388966, 543.9209501388966, 543.9209501388966, 543.9209501388966, 543.6000367917574, 544.5475185876803, 544.2288121737033, 544.2288121737033, 544.2288121737033, 544.2288121737033, 544.5475185876803, 544.8678738923777, 545.1898751811152, 545.5135195391587, 544.6062798022072, 544.6062798022072, 544.9376111079139, 544.9376111079139, 544.9376111079139, 545.2705750359173, 545.6051685972192]]",[544.5327631191673],0.0,0.0,0.0,0.0,0
51,51,[2594.0],2594.0,[869.5361396074295],869.5361396074295,"[[624.6479008209345, 625.518984524051, 626.0103833004689, 626.8811689626672, 626.8811689626672, 627.8662277906019, 628.7360336421001, 628.3605652807948, 628.3605652807948, 629.3528422117437, 629.3528422117437, 629.8507759779295, 630.3499028317526, 630.8502199413107, 630.8502199413107]]",[628.2579867787247],11.365746140480042,2.8414365351200104,112.81929457187653,152.9609488248825,3
52,52,[1217.5],1217.5,[463.34523379802704],463.34523379802704,"[[528.7967473424926, 528.7967473424926, 528.7967473424926, 528.7967473424926, 527.8531992893479, 527.8531992893479, 526.5785791313581, 526.5785791313581]]",[528.0063182764228],342.2301231622696,48.890017594609944,445.7394050359726,856.1344441175461,15
53,53,[35780.0],35780.0,[5522.533510327339],5522.533510327339,"[[427.5371328902321, 427.5371328902321, 427.5371328902321, 428.43085789891467, 429.32505167995964, 430.21971131039544, 431.1148338899973, 431.1148338899973, 433.8029506584758, 433.8029506584758, 434.69989648031896, 434.69989648031896, 435.59729108432253, 435.59729108432253, 435.59729108432253, 282.7330896800019, 435.59729108432253, 435.59729108432253, 435.59729108432253, 435.59729108432253, 436.4951317025197, 436.4951317025197, 436.4951317025197, 436.4951317025197, 437.3934155883008, 436.95537529592195, 436.95537529592195, 437.8549988295212, 437.8549988295212, 437.8549988295212, 437.8549988295212, 436.5191862908204, 435.6190996730974, 433.82023926967724, 433.82023926967724, 433.82023926967724, 433.82023926967724, 434.7194497604173, 434.7194497604173, 435.15744277215344, 435.6190996730974, 435.15744277215344, 427.9918223517828]]",[430.7261662169481],1316.5665897130966,43.88555299043655,1720.8780755996704,3298.4615213871,45
54,54,[5622.5],5622.5,[1346.0945764780045],1346.0945764780045,"[[709.8084248584262, 711.2032058420434, 711.2032058420434, 711.2032058420434, 711.2032058420434, 711.2032058420434, 711.2032058420434, 711.2032058420434, 711.2032058420434, 710.6229661360517, 710.6229661360517, 710.6229661360517, 710.6229661360517, 710.043660629401, 710.8593391100661, 710.2816342831906, 710.2816342831906, 710.2816342831906, 710.1922274990061, 711.0119548924617, 712.1586901807771, 712.1586901807771]]",[710.8725182491381],2.414213538169861,0.8047378460566202,8.990704774856567,18.712054014205933,2
55,55,[10512.0],10512.0,[2385.2581326961517],2385.2581326961517,"[[520.13844310914, 520.13844310914, 517.3867025736166, 517.3867025736166, 516.3874514354508, 516.3874514354508, 516.3874514354508, 515.3882032022076, 515.3882032022076, 515.3882032022076, 514.3510474374481, 513.3517312720393, 513.3517312720393, 512.3524177751092, 511.3169271596629, 511.3169271596629, 511.3169271596629, 510.31754819915807, 509.3181716766053, 508.35519078691425, 508.35519078691425, 507.3943239729826, 506.3951026619432, 505.43644506505467, 505.43644506505467, 504.4373102775012, 504.4373102775012, 503.43817892567506, 504.3966692990746]]",[511.5673397071894],1076.9857255220413,63.352101501296545,1375.9872514009476,2797.0395785570145,30
56,56,[1039.5],1039.5,[535.3990565538406],535.3990565538406,"[[680.97356776897, 680.97356776897, 682.3877197019301, 681.6876117401578, 683.8164958525058, 683.117852204142, 684.5319568873318, 685.2481302418854, 686.6622168140606, 687.3790802752146, 687.4009019487827]]",[684.0162819276319],42.2428013086319,7.040466884771983,71.74495720863342,128.2953063249588,7
57,57,[1346.5],1346.5,[433.81832242012024],433.81832242012024,"[[680.0772014999474, 681.0535955414963, 679.8617506522926, 679.8617506522926, 678.6707596471208, 678.6707596471208, 679.2238217259462, 678.2462679587703]]",[679.4582384156233],46.66856062412262,7.77809343735377,80.73393058776855,178.84632682800293,3
58,58,[9045.0],9045.0,[1891.8611640930176],1891.8611640930176,"[[603.9412223056148, 603.9412223056148, 603.5180196149904, 603.5180196149904, 603.9412223056148, 603.9412223056148, 603.4608520857007, 603.4608520857007, 602.983416024023, 602.983416024023, 603.411965410034, 603.411965410034, 603.411965410034, 603.411965410034, 603.411965410034, 604.7445741798764, 604.7445741798764, 605.647587298092, 605.647587298092, 606.9802303205599, 607.8832124676582, 609.2158894841795, 609.2158894841795, 610.5489333378612, 610.5489333378612]]",[605.1170681244117],0.0,0.0,0.0,0.0,0
59,59,[9161.0],9161.0,[2096.7606588602066],2096.7606588602066,"[[248.2196607845559, 247.52373623553763, 247.50353532828578, 246.80559150878247, 247.50353532828578, 247.50353532828578, 246.78938388836744, 246.78938388836744, 246.07722365143832, 246.07722365143832, 245.3670719554684, 244.65894629054543, 243.95286429964293, 243.95286429964293, 242.53865671269807, 242.53865671269807, 242.53865671269807, 242.53865671269807, 241.83051916579925, 241.12444919584576, 239.0188277102873, 239.0188277102873, 239.0397456491284, 236.93247983339052, 236.24140195994434]]",[243.68341738056478],41.68533909320831,8.337067818641662,85.06739211082458,185.74791777133942,2
60,60,[20668.5],20668.5,[3946.2837294340134],3946.2837294340134,"[[466.58011102060493, 467.5745929795587, 467.5745929795587, 467.5745929795587, 467.5745929795587, 468.569098426262, 461.7152802323094, 461.7152802323094, 460.83077154200544, 460.83077154200544, 460.83077154200544, 459.8369276167368, 459.9489102063402, 459.9489102063402, 459.0697114818184, 460.0630391587657, 459.0697114818184, 459.0697114818184, 459.18623672753955, 460.17931287705665, 459.18623672753955, 459.18623672753955, 459.18623672753955, 459.18623672753955, 459.18623672753955, 458.19319069580246, 458.19319069580246, 456.20718977236646, 457.20017497809425, 457.31936324629856, 457.31936324629856, 458.43320124092236, 458.43320124092236, 458.43320124092236, 458.43320124092236, 457.6898513185539, 457.6898513185539, 458.8093285886851]]",[460.4218005304163],1121.5832022428513,35.0494750700891,1517.6012130975723,3333.2150033712387,26
61,61,[18239.5],18239.5,[3829.023843884468],3829.023843884468,"[[640.8057427957399, 640.8057427957399, 640.8057427957399, 640.2351130639431, 640.4880951274582, 640.4880951274582, 640.7440986852707, 640.7440986852707, 640.1781002189938, 641.0031201172113, 640.4389119970772, 640.4389119970772, 641.2651557663179, 641.2651557663179, 641.2651557663179, 641.2651557663179, 641.2651557663179, 641.5302019390825, 641.5302019390825, 641.5302019390825, 641.5302019390825, 642.3581555487561, 642.3581555487561, 642.919123996168, 642.919123996168, 642.919123996168, 642.919123996168, 642.919123996168, 642.919123996168, 642.919123996168, 642.919123996168, 642.0918937348454, 642.0918937348454, 641.5302019390825, 641.5302019390825, 641.5302019390825, 643.174937322654, 644.0069875397315, 644.0186332708084, 644.8542470977453, 644.8542470977453, 644.8542470977453, 645.4037496017512, 644.5688481457973, 645.1201438491903, 644.5618666970611, 641.5122757983669]]",[642.1999199971764],1496.7459372282028,46.77331053838134,1859.361112356186,3981.7558277845383,63
62,62,[2148.5],2148.5,[767.3351291418076],767.3351291418076,"[[571.2836423353989, 572.2447029025258, 572.2447029025258, 573.4823449767221, 573.4823449767221, 573.7604029557982, 573.7604029557982, 574.0400682879201, 574.3213386249896, 574.6042116100438, 574.6042116100438, 575.8472019555187, 575.8472019555187, 576.1327971917585]]",[573.9753982315202],18.142135500907898,4.5355338752269745,28.942237377166748,58.647878646850586,3
63,63,[27375.0],27375.0,[4486.741661071777],4486.741661071777,"[[516.7949303156911, 516.0193794810424, 516.6517202139174, 515.8778925288425, 517.2852211304707, 517.2852211304707, 517.2852211304707, 517.2852211304707, 518.6925871843553, 518.6925871843553, 519.3274496885371, 519.3274496885371, 519.3274496885371, 520.735057394833, 520.735057394833, 521.3712688670138, 521.3712688670138, 522.0086206184722, 522.0086206184722, 521.238908754901, 521.8783383126761, 521.1103529963688, 521.1103529963688, 521.7518567288477, 521.7518567288477, 520.9856044076458, 520.9856044076458, 520.3431560038049, 520.3431560038049, 519.5767508270554, 519.5767508270554, 518.9344852676492, 518.9344852676492, 518.9344852676492, 518.9344852676492, 518.9344852676492, 519.7018375953659, 520.4699799219932, 520.4699799219932, 520.4699799219932, 520.4699799219932, 520.4699799219932, 521.238908754901, 521.238908754901, 522.0086206184722, 523.4166600329035]]",[519.8556994555677],723.2819703817368,23.331676463926993,1260.7320549488068,2140.9418647289276,43
64,64,[22294.0],22294.0,[4329.087771296501],4329.087771296501,"[[301.4050430898594, 301.4050430898594, 302.27470949452584, 301.7830346457534, 301.2938764727886, 301.2938764727886, 300.8072472531205, 300.8072472531205, 300.32315928013276, 300.32315928013276, 300.32315928013276, 298.9648808806814, 298.9648808806814, 298.4845054605012, 298.4845054605012, 298.4845054605012, 298.0067113338221, 298.0067113338221, 297.5315109362368, 296.5889411289639, 296.1215966457023, 294.3076621496627, 293.8468989116611, 294.27877939124323, 294.27877939124323, 294.7168132292421, 294.7168132292421, 295.16097302997224, 295.16097302997224, 296.5029510814353, 296.5029510814353, 297.397041007472, 299.63310898497184, 300.97508202507396, 300.97508202507396, 300.97508202507396, 301.8691769624716, 301.8691769624716, 300.5278689239985, 300.5278689239985, 300.5278689239985, 300.5278689239985, 296.99831649354513]]",[298.6966381823462],1390.457134604454,40.89579807660159,1909.8650888204575,3985.14361846447,56
65,65,[3658.5],3658.5,[1118.0113161802292],1118.0113161802292,"[[467.20980297934676, 466.6347608140654, 467.4537410268528, 466.88114119120297, 466.3099827368057, 466.3099827368057, 465.74027096655493, 464.91827238773914, 464.91827238773914, 464.91827238773914, 464.91827238773914, 464.3490066749363, 464.3490066749363, 464.3490066749363, 462.957881453594, 462.1352615847442, 461.5668965599678, 461.5668965599678]]",[464.86037378809294],173.66710925102234,14.472259104251862,341.99784564971924,716.3035748004913,5
66,66,[4625.5],4625.5,[1295.9524410963058],1295.9524410963058,"[[41.86884283091664, 42.01190307520001, 42.80186911806539, 43.60045871318328, 43.60045871318328, 43.60045871318328, 44.40720662234904, 44.40720662234904, 43.829214001622255, 44.654227123532216, 46.04345773288535, 46.04345773288535, 47.43416490252569, 48.82622246293481, 48.82622246293481, 50.80354318352215, 51.61395160225576, 53.600373133029585, 53.600373133029585, 54.405882034941776]]",[46.798974695726464],451.841380238533,25.102298902140724,668.4052242040634,1190.5484836101532,24
67,67,[20181.5],20181.5,[3828.98726606369],3828.98726606369,"[[424.8340852615289, 424.0117922888466, 423.38752933925673, 421.3597038161101, 420.7386362101774, 420.11903075200007, 420.11903075200007, 420.11903075200007, 420.11903075200007, 420.11903075200007, 420.11903075200007, 419.5008939203825, 419.5008939203825, 419.5008939203825, 419.5008939203825, 419.5008939203825, 419.5008939203825, 419.5008939203825, 418.09687872549347, 418.09687872549347, 415.4623930032657, 415.4623930032657, 415.6404696369207, 415.6404696369207, 415.6404696369207, 415.6404696369207, 415.6404696369207, 415.6404696369207, 415.6404696369207, 415.6404696369207, 415.6404696369207, 415.4623930032657, 415.4623930032657, 415.4623930032657, 415.2890559598218, 415.2890559598218, 414.6733654335663, 416.076915966267, 416.076915966267]]",[418.03147300912667],1913.0013879537582,49.05131763983996,2531.373824238777,4792.332458972931,64
68,68,[548.5],548.5,[225.62236428260803],225.62236428260803,"[[445.1842315266793, 444.5447109121871, 445.1842315266793, 444.5447109121871, 444.5447109121871]]",[444.80051915798396],6.656854152679443,6.656854152679443,7.2426406145095825,14.584300637245178,1
69,69,[29063.5],29063.5,[5216.895989060402],5216.895989060402,"[[501.36613367877175, 501.48280130030383, 502.3594330755619, 501.36613367877175, 502.3594330755619, 502.3594330755619, 503.35275900704073, 503.1262267065791, 503.1262267065791, 502.90754617523885, 502.8011535388518, 501.5994417859733, 500.6046344172215, 499.4096514886351, 499.4096514886351, 499.21738751770255, 499.21738751770255, 499.1242330322181, 499.1242330322181, 500.0289991590488, 500.0289991590488, 501.0249494785664, 501.0249494785664, 501.0249494785664, 501.0249494785664, 502.02091589892945, 502.02091589892945, 502.02091589892945, 502.02091589892945, 502.02091589892945, 501.9322663467652, 502.92842433093796, 502.92842433093796, 503.0168983244996, 502.92842433093796, 502.92842433093796, 503.0168983244996, 504.012896660393, 504.1031640448213, 504.1031640448213, 505.1910529690723, 505.2850680556472, 505.38104436157874, 504.38576506479643, 504.4838946884231, 503.4888280786377, 502.5942697643896, 502.6967276599282, 501.8067357060883, 501.8067357060883, 501.8067357060883, 500.14497898109505, 501.251433913161]]",[502.0905383349186],347.2261974811554,20.425070440067966,587.8559300899506,977.3462210893631,20
70,70,[6097.0],6097.0,[1535.6437851190567],1535.6437851190567,"[[468.1591609698565, 468.1591609698565, 468.1591609698565, 467.7798627559763, 468.70566456999427, 468.70566456999427, 468.70566456999427, 468.70566456999427, 468.70566456999427, 468.328944226171, 468.328944226171, 467.95405757403154, 467.95405757403154, 467.58100902410484, 467.20980297934676, 467.20980297934676, 467.20980297934676, 467.20980297934676, 467.20980297934676, 467.0267658282553, 467.0267658282553]]",[467.9064394139653],120.79819667339325,10.98165424303575,173.22356760501862,381.3248459100723,3
71,71,[403.5],403.5,[177.99494767189026],177.99494767189026,"[[645.4618501507273, 646.0812642384857, 645.1356446515725, 647.9729932643799]]",[646.1629380762913],0.0,0.0,7.2426406145095825,12.498473405838013,1
72,72,[7705.5],7705.5,[1938.5108779668808],1938.5108779668808,"[[590.9120069858117, 591.486263576763, 591.486263576763, 592.0616521951072, 592.0616521951072, 591.2444502910788, 591.2444502910788, 591.0059221361491, 590.1906471641176, 588.7962296074933, 588.7962296074933, 587.9812922194038, 587.1669268615186, 586.3531359172559, 585.7721399998467, 584.9581181588986, 584.9581181588986, 584.1446738608511, 584.1446738608511, 583.9152335741893, 583.9152335741893, 584.863231875624, 584.863231875624, 584.863231875624, 584.863231875624, 584.863231875624, 582.0695834691932, 582.0695834691932]]",[587.1803800046204],184.19115257263184,10.232841809590658,294.26583564281464,637.2382284402847,8
73,73,[3123.5],3123.5,[962.9747383594513],962.9747383594513,"[[583.7876326199452, 582.8250166216271, 582.8250166216271, 583.7876326199452, 583.5177803632037, 584.4809663282458, 583.2495177880561, 583.5177803632037, 583.2495177880561, 583.5177803632037, 583.5177803632037, 583.2495177880561, 583.2495177880561, 583.9469153955691, 583.9469153955691, 583.4192317707739, 583.4192317707739, 583.4192317707739, 583.4192317707739]]",[583.4919060679298],0.0,0.0,1.4142135381698608,4.2426406145095825,1
