,ncm_ind,volume_raw,volume,perimeter_raw,perimeter,dist_from_center,dist_mean,contact_area,contact_area_mean,contact_area_extended_pore,contact_area_extended_ncm,concated_pore_number
35,35,[7513.5],7513.5,[2308.537351131439],2308.537351131439,"[[729.6965122569793, 729.8218960815029, 729.8218960815029, 730.6887162123143, 730.6887162123143, 730.5648499620003, 730.5648499620003, 730.4423317415277, 731.3138860981651, 731.3138860981651, 731.1942286424312, 731.9521842306367, 731.9521842306367, 732.7161797039834, 732.7161797039834, 732.6035762948472, 732.6035762948472, 732.6035762948472, 732.4923207788597, 732.4923207788597, 733.4861961891307, 734.4800882256782, 734.3704787094863, 734.2622147434797, 733.2680273951675, 733.2680273951675, 732.2738558763381, 732.2738558763381, 731.2797002515522, 731.2797002515522, 730.2855605857204, 730.2855605857204]]",[731.8455354295543],1.4142135381698608,1.4142135381698608,3.414213538169861,9.071067690849304,1
36,36,"[9780.0, 20315.5]",30095.5,"[2277.7606588602066, 4494.766046285629]",6772.526705145836,"[[470.0521247691579, 469.81911412798013, 469.81911412798013, 469.81911412798013, 470.791886081313, 471.0244155030607, 471.0244155030607, 472.46693005966034, 472.46693005966034, 472.7049819919397, 472.7049819919397, 472.9450285181143, 473.91560430101896, 474.157146946031, 474.157146946031, 470.28714632658205, 470.28714632658205, 468.3438907469596, 468.3438907469596, 468.10789354592174, 473.92509956743163, 472.70815520784066, 472.70815520784066, 472.74728978599126, 472.74728978599126, 472.74728978599126, 471.525184905324, 470.0521247691579], [458.80823881007194, 458.38084602216964, 458.38084602216964, 457.6166517949276, 457.83184686083166, 457.83184686083166, 457.07329827938975, 457.07329827938975, 458.2684802602073, 458.2684802602073, 459.24394389039037, 459.24394389039037, 460.66256631074333, 461.86145108679506, 462.8358240240269, 464.0355589822832, 464.0355589822832, 464.2628565801921, 465.4653585391721, 470.5241757869621, 471.9745755864398, 472.2171110834507, 472.2171110834507, 471.98834731378696, 471.98834731378696, 471.525184905324, 471.525184905324, 471.525184905324, 470.81418840132676, 470.81418840132676, 470.81418840132676, 470.81418840132676, 469.847847712427, 469.847847712427, 469.847847712427, 469.847847712427, 469.847847712427, 470.1063709417263, 470.1063709417263, 470.3668780856067, 467.736036670257, 467.736036670257, 467.736036670257, 467.736036670257, 468.96588362054655]]","[471.51426756298224, 465.9922613568532]",766.5619755983353,20.71789123238744,1138.1125551462173,2590.931824684143,34
37,37,[6235.5],6235.5,[1390.626540184021],1390.626540184021,"[[454.1024113567335, 453.1180861541503, 451.9579626469701, 451.9579626469701, 450.9733916762717, 449.0044543208898, 449.0044543208898, 448.02008883531107, 448.02008883531107, 448.02008883531107, 448.02008883531107, 448.02008883531107, 448.02008883531107, 448.02008883531107, 448.02008883531107, 448.02008883531107, 448.02008883531107, 447.84483920215047, 447.84483920215047, 447.84483920215047, 449.18147780156744, 449.18147780156744]]",[449.191685667526],0.0,0.0,0.0,0.0,0
38,38,[13383.5],13383.5,[2355.0693148374557],2355.0693148374557,"[[113.1591799192624, 113.6001760562016, 110.8873302050329, 110.8873302050329, 109.89540481748998, 109.89540481748998, 108.90362712049586, 108.90362712049586, 109.03669107231748, 109.03669107231748, 108.18964830333815, 108.18964830333815, 108.34205093129813, 107.35455276791944, 107.5174404457249, 107.5174404457249, 107.68936809174804, 107.8702924812944, 111.19802156513397, 111.61093136427094]]",[109.48424285529636],245.98115384578705,22.36192307688973,385.5078583955765,732.0873824357986,10
39,39,[4133.5],4133.5,[1030.3473217487335],1030.3473217487335,"[[136.12494260788506, 136.12494260788506, 135.47324459095236, 135.47324459095236, 134.82581355215328, 134.82581355215328, 134.9518432626987, 134.9518432626987, 134.46560898608982, 134.46560898608982, 133.06013678032951, 133.68619973654722, 133.06013678032951, 132.90974381135493, 132.90974381135493, 133.41664064126334, 133.41664064126334]]",[134.36130283541183],27.533908486366272,13.766954243183136,62.353888273239136,147.44558310508728,1
40,40,[495.5],495.5,[182.06601536273956],182.06601536273956,"[[401.75863400803223, 400.3448513469356, 400.3448513469356, 400.3448513469356]]",[400.6982970122098],0.0,0.0,0.0,0.0,0
41,41,[1258.5],1258.5,[559.8721451759338],559.8721451759338,"[[458.6294800816886, 458.4888221102015, 458.4888221102015, 457.3598145880331, 456.23239692069217, 455.24169404833737, 455.24169404833737, 453.1247068964569, 453.1247068964569]]",[456.2146819667117],69.51228046417236,11.58538007736206,104.29688787460327,306.1747900247574,2
42,42,[200.0],200.0,[107.91168737411499],107.91168737411499,"[[100.64790112068906, 100.64790112068906, 101.55294185792945]]",[100.94958136643585],2.0,2.0,5.0,13.650281548500061,1
43,43,[8448.0],8448.0,[2117.393127799034],2117.393127799034,"[[344.4488350974641, 344.4488350974641, 344.4488350974641, 345.8453411569975, 345.8453411569975, 346.6554485364394, 346.6554485364394, 347.2419905483782, 347.2419905483782, 349.44813635216315, 350.03571246374275, 350.8446949862574, 350.8446949862574, 352.24139450098704, 353.0509878190401, 354.44745731913497, 355.0352095215346, 355.62480228465506, 355.62480228465506, 354.0127116361784, 354.0127116361784, 356.21622646926124, 356.21622646926124, 356.21622646926124, 358.2080401107714, 358.2080401107714, 359.60672963669634, 359.60672963669634, 360.41087663942665, 361.2160018603827]]",[352.46534929897786],205.46802401542664,17.122335334618885,334.56063532829285,628.8436416387558,16
44,44,[4799.0],4799.0,[1182.5432798862457],1182.5432798862457,"[[195.47378340841516, 196.30588376307014, 196.1555505204989, 196.1555505204989, 196.1555505204989, 195.020511741714, 195.020511741714, 194.03092537015846, 194.03092537015846, 193.04144632694815, 193.04144632694815, 193.04144632694815, 193.04144632694815, 193.04144632694815, 193.04144632694815, 192.0520762709948, 192.0520762709948, 193.04144632694815, 194.03092537015846]]",[194.0933892188164],5.414213538169861,1.8047378460566204,20.84819185733795,48.95221650600433,1
45,45,[2353.0],2353.0,[691.7127648591995],691.7127648591995,"[[256.4566240127168, 255.5249498581303, 255.5249498581303, 254.5937941113255, 254.5937941113255, 253.10274593532168, 253.10274593532168, 252.54900514553606, 252.9268669002959, 252.38462710711997, 251.8491612056709, 252.77064703006954, 252.77064703006954]]",[253.70388909546415],9.300563097000122,3.1001876990000405,20.307135701179504,46.11274480819702,1
46,46,"[53060.5, 80.5]",53141.0,"[7203.355132222176, 37.72792184352875]",7241.083054065704,"[[432.8660300832118, 432.8660300832118, 431.57038823348387, 431.20760661194277, 428.981351576033, 426.7516842380355, 426.07159022868444, 426.07159022868444, 424.79289071263895, 425.73465914816, 424.79289071263895, 424.45730056155236, 424.45730056155236, 424.45730056155236, 425.39981194166035, 425.39981194166035, 426.67669259053747, 426.67669259053747, 426.67669259053747, 426.67669259053747, 426.67669259053747, 426.67669259053747, 426.67669259053747, 426.67669259053747, 426.67669259053747, 427.28561876103436, 427.28561876103436, 426.9543301103761, 427.8983524156175, 427.8983524156175, 427.8983524156175, 428.2289107475113, 428.2289107475113, 428.2289107475113, 428.2289107475113, 428.2289107475113, 428.2289107475113, 428.2289107475113, 428.2289107475113, 427.28561876103436, 426.9543301103761, 426.9543301103761, 426.9543301103761, 426.9543301103761, 426.9543301103761, 426.9543301103761, 427.28561876103436, 426.9543301103761, 426.9543301103761, 426.9543301103761, 426.9543301103761, 426.9543301103761, 427.8983524156175, 427.8983524156175, 429.17245950783, 429.17245950783, 429.17245950783, 428.2289107475113, 428.5615475051396], [425.0176466924638]]","[427.4270134227544, 425.0176466924638]",182.27004754543304,8.285002161156047,399.67187333106995,779.9804739952087,10
47,47,[4686.0],4686.0,[1187.413337111473],1187.413337111473,"[[739.4930696091749, 739.3456566451175, 738.0867157726117, 738.0867157726117, 736.8310525486829, 736.8310525486829, 736.8310525486829, 736.2044552975756, 736.2044552975756, 736.2044552975756, 736.2044552975756, 736.2044552975756, 736.3592873047776, 736.3592873047776, 735.7350066430168, 735.7350066430168, 736.3592873047776, 736.3592873047776, 737.4584734071472, 737.3092973779728]]",[736.9101262611855],0.0,0.0,9.262405395507812,27.6163272857666,1
48,48,[5539.5],5539.5,[1371.2955869436264],1371.2955869436264,"[[459.25265377567496, 459.25265377567496, 459.98695633680745, 460.7222590672172, 461.4000433463352, 459.98695633680745, 460.6658224787248, 460.6658224787248, 460.6658224787248, 460.6658224787248, 460.6658224787248, 460.6658224787248, 460.6658224787248, 460.6658224787248, 459.9326037584202, 459.9326037584202, 459.9326037584202, 460.61372102880307, 461.29600041621865, 460.61372102880307, 460.61372102880307]]",[460.42205129743826],0.0,0.0,0.0,0.0,0
49,49,"[14093.0, 1692.0]",15785.0,"[2778.755606532097, 467.74725472927094]",3246.502861261368,"[[698.0007163320106, 714.6033865019112, 713.2040381265379, 709.6034103638455, 708.2040666361638, 701.2082429635293, 701.2082429635293, 700.6125890961423, 700.6125890961423, 701.4164241019738, 701.4164241019738, 700.8223740720612, 700.8223740720612, 700.0178569150933, 700.0178569150933, 700.0178569150933, 700.0178569150933, 700.8223740720612, 700.8223740720612, 700.0178569150933, 700.0178569150933, 700.0178569150933, 699.2138442565335, 698.6193527236417, 697.8151617728007, 702.4329149463314, 703.2389352133455, 703.8309456112313, 704.6367858691455, 703.8309456112313], [678.2403703702693, 677.4341296391849, 677.4341296391849, 676.6284061432833, 511.00293541231247, 675.8232017325241, 675.8232017325241]]","[702.2374503660641, 653.1980535241834]",57.02354395389557,9.503923992315928,94.09570896625519,184.8699140548706,3
50,50,[200.0],200.0,[107.91168737411499],107.91168737411499,"[[100.64790112068906, 100.64790112068906, 101.55294185792945]]",[100.94958136643585],2.0,2.0,5.0,13.650281548500061,1
51,51,[2971.5],2971.5,[1144.8103057146072],1144.8103057146072,"[[364.3871567440323, 364.3871567440323, 365.3669388436781, 364.3871567440323, 364.58880948268285, 365.77178677421256, 365.77178677421256, 365.77178677421256, 365.9781414237741, 365.9781414237741, 365.9781414237741, 366.9564006799718, 366.9564006799718, 368.9132689400044, 369.120576505835, 370.0986355014025, 370.3079799302197, 370.3079799302197, 370.5199049983685, 370.5199049983685, 370.7344062802912, 370.7344062802912, 241.0186714758838]]",[361.93719736318457],34.24937319755554,17.12468659877777,55.68261647224426,111.62208604812622,1
52,52,[2919.5],2919.5,[924.0214208364487],924.0214208364487,"[[820.9926918066933, 820.9926918066933, 820.9926918066933, 820.2292362504521, 820.2292362504521, 819.5834307744392, 819.5834307744392, 819.5834307744392, 819.5834307744392, 818.819882513853, 818.819882513853, 818.819882513853, 818.819882513853, 818.819882513853, 818.819882513853, 818.819882513853, 818.819882513853, 818.056843990685, 817.4105455644673, 817.4105455644673]]",[819.2603633124594],1.4142135381698608,1.4142135381698608,18.656854152679443,25.727921724319458,1
53,53,[9430.0],9430.0,[2009.020544409752],2009.020544409752,"[[819.2539288889618, 818.7429389008494, 819.6029526545155, 819.6029526545155, 819.9542670173746, 819.9542670173746, 820.3078690345473, 821.1698971589253, 822.0322378106591, 822.0322378106591, 822.8948900072232, 824.2633074448966, 825.1260509764553, 825.1260509764553, 826.8524656793375, 827.7161349158297, 827.3572384405662, 827.3572384405662, 827.3572384405662, 827.8629113567052, 827.0006045947003, 826.6462363066803, 826.6462363066803, 826.2941364913586, 826.2941364913586, 826.2941364913586, 824.5738293203344]]",[824.0117182084983],0.0,0.0,0.0,0.0,0
54,54,[416.0],416.0,[209.9655101299286],209.9655101299286,"[[942.2000849076591, 943.8013562185636, 949.2101980067429, 949.2101980067429]]",[946.1054592849271],97.59114789962769,24.39778697490692,121.05475687980652,303.6028320789337,3
55,55,[325.5],325.5,[128.15432798862457],128.15432798862457,"[[761.7591482876986, 761.0689850466907, 761.0689850466907]]",[761.29903946036],0.0,0.0,0.0,0.0,0
56,56,"[71140.5, 161.0]",71301.5,"[9730.43960404396, 85.18376553058624]",9815.623369574547,"[[214.1074496602115, 213.74049686477292, 216.53637107885595, 216.53637107885595, 217.46953809671828, 217.46953809671828, 218.40329667841556, 218.40329667841556, 218.40329667841556, 218.40329667841556, 218.40329667841556, 219.33763926877666, 218.40329667841556, 218.40329667841556, 218.40329667841556, 218.40329667841556, 218.76242821837573, 218.40329667841556, 218.76242821837573, 218.76242821837573, 218.76242821837573, 218.76242821837573, 218.76242821837573, 219.1255347968374, 219.1255347968374, 219.49259668608414, 219.49259668608414, 219.49259668608414, 219.8635940759634, 219.8635940759634, 219.8635940759634, 220.238507078122, 220.238507078122, 220.238507078122, 220.238507078122, 220.238507078122, 220.238507078122, 220.238507078122, 220.238507078122, 220.238507078122, 220.238507078122, 219.31256233968907, 219.31256233968907, 219.31256233968907, 218.93606372637652, 218.00917411888886, 218.00917411888886, 218.00917411888886, 217.0829334609241, 217.0829334609241, 216.7071757002984, 217.0829334609241, 217.0829334609241, 217.0829334609241, 218.00917411888886, 218.38727069131113, 219.69296757065302, 219.69296757065302, 221.54232101339014, 221.54232101339014, 221.54232101339014, 221.54232101339014, 222.46797522340154, 223.77220560203628, 223.77220560203628, 224.69757453074567, 224.69757453074567, 225.62358032794356, 225.62358032794356, 224.87552112224222, 222.32633672149595], [227.8442450447235, 228.7575135378071]]","[219.48367587325413, 228.3008792912653]",691.6742174625397,25.617563609723693,1170.7866472005844,2068.4399594068527,31
57,57,[4426.5],4426.5,[1231.1706964969635],1231.1706964969635,"[[603.5536430177519, 603.5536430177519, 602.7155216186156, 602.7155216186156, 601.8778945932472, 601.8778945932472, 601.8778945932472, 602.4250990787153, 601.0407640085654, 601.5887299476279, 601.5887299476279, 602.1378579694189, 602.6881448975083, 603.2395875603656, 603.2395875603656, 603.2395875603656, 603.2395875603656, 602.4060092661759, 602.4060092661759, 601.5729382211271, 601.5729382211271, 602.1270630024862]]",[602.3947566872953],32.4881637096405,6.497632741928101,55.54171800613403,117.04121518135071,4
58,58,[3805.5],3805.5,[1045.3767592906952],1045.3767592906952,"[[799.3253405216176, 800.2812005788966, 799.0319142562455, 799.9881249118639, 799.9881249118639, 799.6961923130558, 799.6961923130558, 799.6961923130558, 799.6961923130558, 799.6961923130558, 799.6961923130558, 800.6528586097722, 800.6528586097722, 801.6096306806699, 800.6528586097722, 800.9444425177068, 800.9444425177068, 799.9881249118639, 799.9881249118639]]",[800.1171158119975],0.0,0.0,0.0,0.0,0
59,59,"[24318.5, 1874.5]",26193.0,"[4223.509125113487, 503.3868639469147]",4726.895989060402,"[[274.8035662068453, 273.40263349134, 273.00183149568795, 273.00183149568795, 273.00183149568795, 272.2002939013843, 273.60007309940545, 273.60007309940545, 274.40116617827994, 273.60007309940545, 274.2006564543564, 274.2006564543564, 274.0072991728505, 274.0072991728505, 275.60116110060204, 275.60116110060204, 274.8035662068453, 275.40878707840824, 277.0018050482704, 276.0163038662753, 276.0163038662753, 275.2235455043772, 276.0163038662753, 276.62610144380807, 276.62610144380807, 276.62610144380807, 277.41845648766775, 277.41845648766775, 278.21214926742505, 278.21214926742505, 278.21214926742505, 289.60835623303416, 290.20337696174386, 291.0068727710739, 291.0068727710739, 290.4134983088768, 291.2198482246703], [260.6856344335069, 265.4976459405996, 265.4976459405996, 264.09278672466615, 263.47295876427245, 268.77871939571406, 268.77871939571406]]","[277.7169922387833, 265.2577300850104]",497.7730369567871,23.703477950323197,769.8648960590363,1898.79168176651,24
60,60,[19323.0],19323.0,[3562.2227663993835],3562.2227663993835,"[[147.648230602334, 148.14182393908885, 148.64723340849636, 148.64723340849636, 149.56269588369955, 150.47923444781344, 150.47923444781344, 150.47923444781344, 151.79591562357663, 151.3968295572929, 152.7121475194426, 153.62942426501507, 154.5477272560163, 155.46703830716015, 155.46703830716015, 155.8621185535472, 155.8621185535472, 155.8621185535472, 157.17824276915684, 157.17824276915684, 157.58172482873766, 158.4960567332828, 158.90248582070703, 159.31415505221122, 160.22484201895784, 160.5801980320114, 161.91355718407277, 161.8919392681427, 161.8919392681427, 162.33915116200404, 162.33915116200404, 163.23296235748464, 164.57521077003062, 164.57521077003062, 164.57521077003062, 165.46903033498444, 165.46903033498444]]",[156.8761010402161],8.071067571640015,4.035533785820007,26.72524619102478,75.38982307910919,3
61,61,[6839.0],6839.0,[1652.3565499782562],1652.3565499782562,"[[545.2421480406664, 544.3399672998484, 544.7724295520103, 545.6738952891186, 545.2063829413592, 545.6418239101545, 545.6418239101545, 545.6418239101545, 545.2063829413592, 545.2063829413592, 545.6418239101545, 545.6418239101545, 545.6418239101545, 545.6418239101545, 545.2063829413592, 545.2063829413592, 545.2063829413592, 545.2063829413592, 546.1071323467585, 546.1071323467585, 546.5418556707253, 547.4422343955571, 547.4422343955571, 547.8777235843779, 547.4157469419381]]",[545.7959979129564],67.971346616745,9.710192373820714,157.37996208667755,291.830592751503,6
62,62,[8653.0],8653.0,[1864.770763516426],1864.770763516426,"[[269.5514793133215, 268.6131046691505, 267.67517628648346, 266.7376988728815, 265.80067720004024, 265.80067720004024, 264.86411610484345, 264.86411610484345, 264.51464987784703, 264.51464987784703, 264.51464987784703, 264.51464987784703, 265.10752535527917, 265.10752535527917, 265.10752535527917, 265.10752535527917, 265.10752535527917, 264.7659343646761, 264.7659343646761, 268.53118999475646, 268.53118999475646, 268.81220210399675, 268.81220210399675]]",[266.1618228246195],6.812559247016907,1.7031398117542267,63.60459852218628,136.12093365192413,2
63,63,[1250.0],1250.0,[351.11983811855316],351.11983811855316,"[[298.0, 296.71872202474856, 296.71872202474856, 297.3213749463701, 296.65468140583926]]",[297.0827000803413],8.242640614509583,2.7475468715031943,37.84004998207092,73.01733684539795,1
64,64,[17123.0],17123.0,[3242.2673609256744],3242.2673609256744,"[[781.2861191650597, 781.8983309868362, 777.0778596768795, 777.0778596768795, 774.8838622658237, 774.8838622658237, 774.7057505917973, 774.7057505917973, 774.7057505917973, 774.7057505917973, 776.8989638299179, 776.8989638299179, 775.4959703312455, 774.7057505917973, 774.7057505917973, 774.7057505917973, 773.9160161154439, 773.1267683892468, 773.1267683892468, 771.5497391613842, 771.3786359499464, 623.0393246015857, 771.3786359499464, 771.2100881082923, 771.2100881082923, 771.0440973122095, 771.0440973122095, 769.6395260120156, 769.6395260120156, 768.2349900909227, 767.6157893112934, 766.211459063358, 766.211459063358]]",[768.7551228824767],53.81932306289673,10.763864612579345,80.37060379981995,216.50386428833008,2
65,65,[8871.0],8871.0,[2533.6134711503983],2533.6134711503983,"[[684.9350334155788, 684.9350334155788, 685.5144053920384, 686.4495611477947, 686.4495611477947, 686.4495611477947, 686.4495611477947, 686.4495611477947, 687.3848994559016, 688.320419572164, 688.9042023387577, 688.9042023387577, 687.9680225126747, 687.9680225126747, 687.9680225126747, 687.0320225433455, 687.0320225433455, 686.0962031668737, 686.4495611477947, 686.4495611477947, 685.8695211189953, 684.9350334155788, 684.9350334155788, 684.0007309937614, 684.0007309937614, 683.4244654678379, 683.783591496608, 682.8506425273392, 682.8506425273392, 683.2115338604874, 683.2115338604874, 682.2792683351884, 682.2792683351884, 682.2792683351884, 682.2792683351884, 684.143990692018, 685.0766380486201]]",[685.3924486895701],66.57357239723206,7.3970635996924505,126.45914041996002,243.45332431793213,7
66,66,[9546.5],9546.5,[2360.334252715111],2360.334252715111,"[[133.09395177843356, 133.09395177843356, 132.23085872821065, 132.23085872821065, 131.7269904006009, 131.7269904006009, 131.7269904006009, 130.86252328302402, 130.36103712382777, 130.36103712382777, 130.36103712382777, 130.36103712382777, 129.86531484580476, 129.86531484580476, 132.09844813622905, 131.60927019021113, 132.48396129343357, 132.48396129343357, 132.48396129343357, 132.48396129343357, 132.48396129343357, 131.12589370524802, 131.60927019021113, 131.12589370524802, 131.12589370524802, 131.12589370524802, 130.64838307457157, 129.76902558006668, 129.76902558006668, 128.89142717807107, 128.89142717807107, 128.41339493993607, 128.41339493993607, 126.26955294131677, 124.90796611905904, 120.44085685513866]]",[130.45896438544668],12.656854152679443,4.218951384226481,38.67219388484955,90.51633727550507,3
67,67,"[4635.0, 5075.5]",9710.5,"[1179.815358042717, 1472.148399233818]",2651.963757276535,"[[400.8989897717379, 400.48096084583096, 399.8462204398086, 399.4446144335908, 399.4446144335908, 399.4446144335908, 399.4446144335908, 399.0451102319135, 399.0451102319135, 398.6477141537375, 397.3336129752931, 397.3336129752931, 396.9395419960072, 399.0801924425716], [381.24139334547607, 381.24139334547607, 379.938152861752, 380.3156583681508, 379.0118731649445, 390.773591738234, 389.0771131793799, 389.0771131793799, 388.1546083714581, 386.84622267769396, 386.84622267769396, 379.23080043688435, 379.23080043688435, 378.69512803837335, 378.69512803837335, 379.0844233149128, 379.0844233149128, 378.16398559355173, 378.16398559355173]]","[399.03068027131934, 382.25642198300443]",506.10888826847076,21.087870344519615,790.932584643364,1403.3638932704926,30
68,68,[3487.5],3487.5,[942.8620405197144],942.8620405197144,"[[277.72108310317384, 277.58422145359776, 277.5211703636319, 276.4633791300396, 276.4633791300396, 276.4633791300396, 276.40730815229904, 276.40730815229904, 276.40730815229904, 276.3548443577568, 276.3548443577568, 276.3059898011623, 276.3059898011623, 276.3059898011623, 277.3048863615641, 277.25980595823836]]",[276.72693045038886],12.404918313026428,2.4809836626052855,63.35700011253357,100.74386060237885,3
69,69,[5788.0],5788.0,[1217.8986183404922],1217.8986183404922,"[[446.03251002589485, 446.03251002589485, 444.47384624969783, 444.47384624969783, 442.91872843671894, 442.28949795354623, 443.06771491500035, 443.06771491500035, 443.8468204234429, 444.00225224653985, 442.5968820495689, 442.5968820495689, 442.5968820495689, 442.13685664056555, 443.7082374714267, 443.7082374714267]]",[443.5968386983475],0.0,0.0,0.0,0.0,0
70,70,[217.5],217.5,[89.01219260692596],89.01219260692596,"[[564.5467208300832, 564.5467208300832]]",[564.5467208300832],2.8284270763397217,2.8284270763397217,13.739616870880127,20.146087050437927,1
71,71,[125.0],125.0,[72.28427076339722],72.28427076339722,"[[893.1349282163362, 894.0341156801568]]",[893.5845219482464],15.598756551742554,15.598756551742554,28.04201889038086,50.29178512096405,1
72,72,[3713.0],3713.0,[1049.0996288061142],1049.0996288061142,"[[609.7097670203423, 609.7097670203423, 611.0613717131856, 612.413259164104, 612.413259164104, 612.413259164104, 612.413259164104, 613.2968286237913, 613.2968286237913, 612.8295032062343, 613.2968286237913, 613.2968286237913, 613.2968286237913, 613.7654275046779, 613.7654275046779, 614.2979732996032, 613.4174761123129, 613.4174761123129, 613.4174761123129]]",[612.7120444937564],0.0,0.0,0.0,0.0,0
73,73,[4964.5],4964.5,[1276.7930607795715],1276.7930607795715,"[[382.9699727132664, 382.9699727132664, 382.7231375289453, 382.00130889828114, 382.00130889828114, 382.00130889828114, 381.03280698648507, 381.03280698648507, 382.2512262897269, 382.50359475435, 382.2512262897269, 382.2512262897269, 382.00130889828114, 382.00130889828114, 381.75384739384094, 381.75384739384094, 381.5088465553584, 381.5088465553584, 381.5088465553584, 379.5694929785585]]",[381.879812123785],0.0,0.0,0.0,0.0,0
74,74,[3080.0],3080.0,[926.4478269815445],926.4478269815445,"[[366.8092147152249, 366.4560000873229, 366.69469589837263, 366.69469589837263, 366.3495598468763, 366.3495598468763, 366.3495598468763, 366.69469589837263, 367.04223190254277, 367.04223190254277, 365.75674976683615, 365.75674976683615, 365.75674976683615, 365.75674976683615, 365.75674976683615]]",[366.3510796451707],78.71872532367706,19.679681330919266,110.96407043933868,165.20798671245575,6
75,75,[3665.5],3665.5,[907.2640614509583],907.2640614509583,"[[496.85510966477943, 496.85510966477943, 496.85510966477943, 496.85510966477943, 497.74893269599283, 497.74893269599283, 497.74893269599283, 498.1977519017925, 498.6481725625794, 498.6481725625794, 498.6481725625794, 498.6481725625794, 498.6481725625794, 502.66987178465354]]",[498.19826594617416],47.378005385398865,11.844501346349716,91.65317893028259,218.4025149345398,1
76,76,[7594.0],7594.0,[1878.618523478508],1878.618523478508,"[[813.0448942094157, 813.0448942094157, 813.1451284979822, 813.1451284979822, 814.2413647070505, 814.2413647070505, 816.3332652783421, 816.3332652783421, 816.4367703625309, 816.4367703625309, 816.4367703625309, 815.5470556626392, 815.5470556626392, 813.5582339328881, 813.453133253539, 811.4641088797458, 811.4641088797458, 810.4696169505678, 810.4696169505678, 809.4751385929032, 809.3707432320493, 808.3761500687659, 808.3761500687659, 806.3870038635296, 806.283448918555, 805.2887680826053, 805.2887680826053]]",[811.9873599094551],8.892922163009644,2.9643073876698813,27.24115490913391,65.08604896068573,1
77,77,[1846.5],1846.5,[519.1025931835175],519.1025931835175,"[[595.8003021147271, 594.9394927217389, 598.3853273602219, 598.3853273602219, 597.0167501837783, 596.007550287746, 596.007550287746]]",[596.6489000451686],108.00305759906769,21.600611519813537,155.30400907993317,379.25692427158356,2
78,78,[15060.0],15060.0,[2887.9170747995377],2887.9170747995377,"[[833.6450083818652, 831.8653737234168, 831.433701506019, 830.9759322627822, 831.8653737234168, 832.7550660308228, 832.7550660308228, 832.7550660308228, 832.2992250386876, 832.2992250386876, 832.2992250386876, 832.2992250386876, 832.2992250386876, 831.8443363995453, 832.7352520459309, 832.7352520459309, 832.281803237341, 832.281803237341, 831.8202930922039, 831.3711565841096, 829.581219652422, 829.1344884878448, 826.8984218149168, 826.8984218149168, 825.5573874661894, 826.4526604712456, 826.0181596066759, 826.0181596066759]]",[830.7562688730962],4.4721360206604,2.2360680103302,59.7324720621109,79.52519226074219,1
79,79,[2736.0],2736.0,[757.8965303897858],757.8965303897858,"[[513.4510687494964, 513.4510687494964, 513.8813092534111, 514.339382120405, 514.339382120405, 514.339382120405, 513.4510687494964, 513.4510687494964, 512.563166838976, 511.6756785308444, 511.6756785308444, 509.9019513592785, 509.9019513592785, 508.1299046503758]]",[512.4680044201577],42.099552392959595,8.41991047859192,60.455843687057495,163.55425763130188,3
80,80,[6310.5],6310.5,[1799.4814404249191],1799.4814404249191,"[[336.7194678066595, 337.5574025258519, 337.5574025258519, 337.5574025258519, 338.6945526577007, 338.6945526577007, 342.06724485106724, 342.06724485106724, 342.9125252888847, 345.1376536977674, 345.1376536977674, 346.8313711301214, 347.67945006859406, 349.3780187705002, 350.2284968417048, 351.0797630168962, 351.0797630168962, 352.7846368537043, 352.7846368537043, 353.97457535817455, 353.97457535817455, 355.1746049480452, 354.5095203235027, 354.00564967243105, 354.00564967243105, 353.50388965328233]]",[347.1191424855514],262.1565090417862,20.16588531090663,395.6312220096588,806.7887936830521,13
81,81,[415.0],415.0,[136.0538227558136],136.0538227558136,"[[540.049071844402, 538.1449618829485, 538.1449618829485]]",[538.779665203433],0.0,0.0,8.242640614509583,16.727921843528748,1
