,Pore_id,#frame,pore_index_per_frame,pore_cordinate,ncm_index_per_frame,adj_id
437,337,55,57,"[[277, 914], [277, 915], [277, 916], [278, 917], [278, 918], [279, 919], [280, 920], [281, 921], [281, 922], [280, 923], [280, 924], [281, 924], [282, 924], [283, 925], [283, 926], [284, 926], [285, 927], [286, 928], [287, 927], [286, 926], [285, 925], [285, 924], [285, 923], [285, 922], [285, 921], [285, 920], [284, 919], [283, 918], [282, 917], [281, 917], [280, 916], [279, 915], [278, 914]]",9,[]
438,337,66,63,"[[243, 904], [242, 905], [242, 906], [241, 907], [241, 908], [240, 909], [239, 910], [238, 911], [237, 912], [236, 912], [235, 913], [235, 914], [234, 915], [234, 916], [235, 916], [236, 916], [237, 915], [237, 914], [237, 913], [238, 912], [239, 912], [240, 911], [241, 910], [242, 909], [243, 908], [243, 907], [244, 906], [244, 905]]",9,[]
