,Pore_id,#frame,pore_index_per_frame,pore_cordinate,ncm_index_per_frame,adj_id
2124,1591,69,214,"[[260, 410], [260, 411], [259, 412], [259, 413], [259, 414], [259, 415], [259, 416], [259, 417], [260, 417], [261, 418], [262, 418], [263, 418], [264, 419], [265, 419], [266, 419], [267, 419], [268, 419], [269, 418], [270, 418], [271, 418], [272, 418], [273, 417], [274, 417], [275, 418], [275, 419], [276, 420], [277, 421], [278, 422], [279, 422], [280, 422], [280, 421], [280, 420], [281, 419], [282, 419], [283, 420], [283, 421], [283, 422], [283, 423], [282, 424], [282, 425], [283, 426], [282, 427], [281, 427], [281, 428], [281, 429], [281, 430], [282, 430], [283, 431], [284, 432], [285, 433], [286, 433], [286, 432], [285, 431], [284, 430], [284, 429], [285, 428], [286, 428], [287, 428], [288, 428], [289, 428], [288, 428], [287, 427], [286, 426], [285, 426], [284, 426], [283, 425], [283, 424], [283, 423], [283, 422], [284, 421], [285, 421], [285, 420], [285, 419], [284, 419], [283, 419], [282, 419], [281, 419], [280, 418], [279, 418], [278, 417], [277, 417], [276, 417], [275, 416], [274, 417], [273, 416], [272, 416], [271, 416], [270, 416], [269, 416], [268, 416], [267, 416], [266, 416], [265, 416], [264, 416], [263, 415], [262, 416], [261, 415], [261, 414], [261, 413], [261, 412], [261, 411], [261, 410]]",63,[]
2125,1591,69,215,"[[250, 444], [250, 445], [249, 446], [249, 447], [249, 448], [250, 448], [251, 448], [252, 449], [252, 450], [252, 451], [252, 452], [253, 452], [254, 453], [254, 454], [254, 455], [255, 456], [255, 455], [254, 454], [254, 453], [253, 452], [254, 451], [254, 450], [254, 449], [254, 448], [253, 448], [252, 447], [251, 446], [251, 445], [251, 444]]",63,[]
