,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[498, 1142]], [[498, 1143]], [[498, 1144]], [[498, 1145]], [[498, 1146]], [[499, 1146]], [[500, 1147]], [[500, 1148]], [[500, 1149]], [[500, 1150]], [[500, 1151]], [[499, 1152]], [[499, 1153]], [[498, 1154]], [[498, 1155]], [[498, 1156]], [[498, 1157]], [[498, 1158]], [[498, 1159]], [[498, 1160]], [[499, 1160]], [[500, 1160]], [[501, 1160]], [[502, 1159]], [[503, 1158]], [[504, 1157]], [[505, 1158]], [[506, 1159]], [[506, 1160]], [[507, 1160]], [[508, 1160]], [[509, 1160]], [[510, 1161]], [[511, 1162]], [[512, 1162]], [[513, 1162]], [[514, 1162]], [[515, 1162]], [[516, 1161]], [[517, 1160]], [[518, 1160]], [[519, 1160]], [[520, 1159]], [[521, 1159]], [[521, 1158]], [[521, 1157]], [[521, 1156]], [[521, 1155]], [[521, 1154]], [[521, 1153]], [[520, 1152]], [[519, 1151]], [[518, 1150]], [[517, 1149]], [[517, 1148]], [[517, 1147]], [[516, 1147]], [[515, 1147]], [[514, 1146]], [[513, 1146]], [[512, 1145]], [[511, 1145]], [[510, 1144]], [[509, 1144]], [[508, 1144]], [[507, 1144]], [[506, 1144]], [[505, 1144]], [[504, 1144]], [[503, 1144]], [[502, 1144]], [[501, 1144]], [[500, 1144]], [[499, 1144]], [[498, 1143]]]",[[]],[]
1,1,"[[[144, 1139]], [[144, 1140]], [[143, 1141]], [[143, 1142]], [[142, 1143]], [[141, 1143]], [[140, 1144]], [[139, 1145]], [[138, 1146]], [[137, 1147]], [[137, 1148]], [[137, 1149]], [[137, 1150]], [[137, 1151]], [[137, 1152]], [[137, 1153]], [[137, 1154]], [[137, 1155]], [[138, 1156]], [[138, 1157]], [[138, 1158]], [[138, 1159]], [[139, 1160]], [[139, 1161]], [[140, 1162]], [[141, 1163]], [[141, 1164]], [[141, 1165]], [[142, 1166]], [[143, 1167]], [[144, 1167]], [[145, 1168]], [[145, 1169]], [[145, 1170]], [[146, 1171]], [[146, 1172]], [[147, 1173]], [[148, 1173]], [[149, 1174]], [[149, 1175]], [[149, 1176]], [[149, 1177]], [[149, 1178]], [[150, 1178]], [[151, 1179]], [[152, 1180]], [[153, 1180]], [[154, 1181]], [[155, 1182]], [[156, 1183]], [[157, 1184]], [[158, 1184]], [[159, 1184]], [[160, 1184]], [[161, 1183]], [[162, 1183]], [[163, 1183]], [[164, 1183]], [[165, 1182]], [[166, 1182]], [[167, 1181]], [[168, 1181]], [[169, 1180]], [[170, 1180]], [[171, 1179]], [[172, 1179]], [[173, 1178]], [[174, 1177]], [[175, 1177]], [[176, 1176]], [[177, 1176]], [[178, 1176]], [[179, 1176]], [[180, 1175]], [[180, 1174]], [[180, 1173]], [[181, 1172]], [[181, 1171]], [[182, 1170]], [[183, 1169]], [[184, 1168]], [[185, 1167]], [[185, 1166]], [[186, 1165]], [[185, 1164]], [[184, 1164]], [[183, 1163]], [[182, 1162]], [[182, 1161]], [[183, 1160]], [[184, 1160]], [[185, 1160]], [[185, 1159]], [[185, 1158]], [[184, 1158]], [[183, 1157]], [[182, 1157]], [[181, 1156]], [[180, 1156]], [[179, 1155]], [[178, 1155]], [[177, 1154]], [[176, 1154]], [[175, 1153]], [[174, 1153]], [[173, 1153]], [[172, 1152]], [[171, 1152]], [[170, 1151]], [[169, 1150]], [[168, 1149]], [[167, 1149]], [[166, 1149]], [[165, 1149]], [[164, 1148]], [[163, 1148]], [[162, 1147]], [[161, 1147]], [[160, 1146]], [[159, 1145]], [[158, 1145]], [[157, 1144]], [[156, 1143]], [[156, 1142]], [[156, 1141]], [[155, 1141]], [[154, 1141]], [[153, 1141]], [[152, 1141]], [[151, 1141]], [[150, 1140]], [[149, 1139]], [[148, 1139]], [[147, 1139]], [[146, 1139]], [[145, 1139]]]","[[], [[[153, 1181], [153, 1182], [153, 1183], [152, 1184], [151, 1185], [150, 1185], [149, 1185], [148, 1185], [147, 1185], [146, 1184], [146, 1183], [145, 1183], [144, 1184], [145, 1185], [146, 1186], [146, 1187], [147, 1187], [148, 1187], [149, 1187], [150, 1187], [151, 1187], [152, 1187], [153, 1187], [154, 1186], [154, 1185], [155, 1184], [155, 1183], [154, 1182]]], [[[169, 1147], [168, 1148], [167, 1148], [166, 1148], [167, 1148], [168, 1148], [169, 1149], [170, 1149], [171, 1148], [172, 1147], [173, 1147], [174, 1147], [175, 1148], [175, 1149], [176, 1150], [176, 1151], [177, 1151], [178, 1151], [177, 1150], [177, 1149], [176, 1148], [175, 1147], [174, 1147], [173, 1147], [172, 1147], [171, 1147], [170, 1147]]]]","[[], 0, 1]"
2,2,"[[[608, 1107]], [[608, 1108]], [[608, 1109]], [[607, 1110]], [[606, 1110]], [[605, 1111]], [[605, 1112]], [[605, 1113]], [[605, 1114]], [[604, 1115]], [[604, 1116]], [[604, 1117]], [[604, 1118]], [[604, 1119]], [[604, 1120]], [[604, 1121]], [[604, 1122]], [[605, 1123]], [[606, 1123]], [[607, 1123]], [[608, 1122]], [[609, 1122]], [[610, 1121]], [[611, 1120]], [[611, 1119]], [[612, 1118]], [[611, 1117]], [[611, 1116]], [[611, 1115]], [[611, 1114]], [[611, 1113]], [[610, 1112]], [[610, 1111]], [[609, 1110]], [[608, 1109]], [[608, 1108]]]","[[], [[[612, 1120], [611, 1121], [611, 1122], [612, 1122], [613, 1123], [613, 1124], [613, 1125], [613, 1126], [612, 1127], [611, 1127], [610, 1127], [609, 1127], [610, 1128], [610, 1129], [611, 1130], [611, 1129], [611, 1128], [612, 1127], [613, 1126], [614, 1126], [614, 1125], [615, 1124], [615, 1123], [614, 1123], [613, 1123], [612, 1122], [613, 1121], [613, 1120]]]]","[[], 2]"
3,3,"[[[176, 1067]], [[175, 1068]], [[174, 1068]], [[173, 1068]], [[172, 1068]], [[171, 1069]], [[170, 1069]], [[169, 1069]], [[168, 1069]], [[167, 1069]], [[166, 1070]], [[165, 1070]], [[165, 1071]], [[165, 1072]], [[164, 1073]], [[164, 1074]], [[164, 1075]], [[164, 1076]], [[163, 1077]], [[163, 1078]], [[163, 1079]], [[162, 1080]], [[162, 1081]], [[162, 1082]], [[161, 1083]], [[161, 1084]], [[161, 1085]], [[160, 1086]], [[161, 1087]], [[161, 1088]], [[161, 1089]], [[161, 1090]], [[161, 1091]], [[161, 1092]], [[162, 1093]], [[162, 1094]], [[162, 1095]], [[162, 1096]], [[163, 1097]], [[163, 1098]], [[163, 1099]], [[163, 1100]], [[164, 1101]], [[164, 1102]], [[165, 1103]], [[166, 1104]], [[167, 1104]], [[168, 1104]], [[169, 1104]], [[170, 1104]], [[171, 1103]], [[172, 1102]], [[173, 1102]], [[174, 1101]], [[175, 1100]], [[175, 1099]], [[176, 1098]], [[177, 1097]], [[178, 1097]], [[179, 1096]], [[180, 1096]], [[180, 1095]], [[181, 1094]], [[182, 1094]], [[183, 1093]], [[184, 1092]], [[185, 1091]], [[185, 1090]], [[186, 1089]], [[187, 1088]], [[188, 1088]], [[189, 1088]], [[190, 1087]], [[191, 1086]], [[192, 1085]], [[192, 1084]], [[192, 1083]], [[192, 1082]], [[192, 1081]], [[191, 1080]], [[191, 1079]], [[191, 1078]], [[191, 1077]], [[191, 1076]], [[190, 1075]], [[189, 1074]], [[189, 1073]], [[188, 1072]], [[187, 1072]], [[186, 1071]], [[185, 1071]], [[184, 1070]], [[183, 1069]], [[182, 1068]], [[181, 1068]], [[180, 1068]], [[179, 1068]], [[178, 1068]], [[177, 1068]]]","[[], [[[192, 1078], [192, 1079], [192, 1080], [193, 1081], [193, 1082], [193, 1083], [193, 1084], [193, 1085], [193, 1086], [192, 1087], [191, 1087], [190, 1088], [189, 1089], [188, 1090], [187, 1090], [186, 1091], [185, 1092], [185, 1093], [185, 1094], [186, 1093], [187, 1093], [188, 1092], [189, 1092], [190, 1093], [191, 1094], [192, 1093], [193, 1092], [194, 1092], [195, 1093], [196, 1094], [197, 1094], [198, 1093], [197, 1092], [197, 1091], [196, 1091], [195, 1091], [194, 1090], [193, 1089], [193, 1088], [194, 1087], [194, 1086], [193, 1085], [193, 1084], [194, 1083], [194, 1082], [194, 1081], [194, 1080], [194, 1079], [193, 1078]]]]","[[], 3]"
4,4,"[[[619, 1057]], [[618, 1058]], [[617, 1059]], [[617, 1060]], [[617, 1061]], [[617, 1062]], [[616, 1063]], [[616, 1064]], [[615, 1065]], [[614, 1065]], [[613, 1065]], [[614, 1066]], [[614, 1067]], [[614, 1068]], [[614, 1069]], [[614, 1070]], [[614, 1071]], [[615, 1072]], [[615, 1073]], [[615, 1074]], [[615, 1075]], [[615, 1076]], [[615, 1077]], [[615, 1078]], [[615, 1079]], [[615, 1080]], [[615, 1081]], [[615, 1082]], [[615, 1083]], [[615, 1084]], [[615, 1085]], [[615, 1086]], [[615, 1087]], [[615, 1088]], [[615, 1089]], [[616, 1089]], [[617, 1089]], [[618, 1089]], [[619, 1090]], [[619, 1091]], [[620, 1091]], [[621, 1091]], [[622, 1091]], [[623, 1091]], [[624, 1091]], [[625, 1092]], [[625, 1093]], [[626, 1093]], [[627, 1094]], [[628, 1095]], [[629, 1095]], [[630, 1095]], [[631, 1095]], [[632, 1095]], [[633, 1095]], [[634, 1096]], [[635, 1096]], [[636, 1096]], [[637, 1096]], [[638, 1097]], [[639, 1097]], [[640, 1097]], [[641, 1097]], [[642, 1098]], [[643, 1098]], [[644, 1098]], [[645, 1098]], [[646, 1099]], [[647, 1099]], [[648, 1100]], [[649, 1100]], [[650, 1100]], [[651, 1100]], [[652, 1100]], [[653, 1100]], [[654, 1101]], [[655, 1101]], [[656, 1101]], [[657, 1101]], [[658, 1101]], [[659, 1100]], [[660, 1100]], [[661, 1099]], [[662, 1099]], [[663, 1099]], [[664, 1098]], [[665, 1097]], [[666, 1096]], [[667, 1095]], [[667, 1094]], [[668, 1093]], [[668, 1092]], [[668, 1091]], [[669, 1090]], [[669, 1089]], [[670, 1088]], [[670, 1087]], [[670, 1086]], [[670, 1085]], [[671, 1084]], [[671, 1083]], [[670, 1082]], [[670, 1081]], [[671, 1080]], [[670, 1079]], [[670, 1078]], [[669, 1077]], [[668, 1077]], [[667, 1076]], [[666, 1076]], [[665, 1076]], [[664, 1076]], [[663, 1075]], [[662, 1075]], [[661, 1074]], [[661, 1073]], [[660, 1072]], [[659, 1072]], [[658, 1072]], [[657, 1071]], [[656, 1071]], [[655, 1071]], [[654, 1070]], [[653, 1069]], [[653, 1068]], [[652, 1068]], [[651, 1068]], [[650, 1068]], [[649, 1068]], [[648, 1067]], [[647, 1066]], [[646, 1065]], [[645, 1065]], [[644, 1065]], [[643, 1065]], [[642, 1065]], [[641, 1065]], [[640, 1065]], [[639, 1064]], [[638, 1063]], [[637, 1062]], [[636, 1062]], [[635, 1062]], [[634, 1062]], [[633, 1062]], [[632, 1062]], [[631, 1062]], [[630, 1062]], [[629, 1062]], [[628, 1062]], [[627, 1062]], [[626, 1061]], [[625, 1060]], [[625, 1059]], [[624, 1058]], [[623, 1058]], [[622, 1058]], [[621, 1058]], [[620, 1058]]]","[[], [[[610, 1063], [610, 1064], [610, 1065], [609, 1066], [608, 1067], [607, 1066], [606, 1066], [605, 1067], [604, 1068], [605, 1069], [606, 1069], [607, 1070], [607, 1071], [608, 1072], [608, 1073], [608, 1074], [608, 1075], [607, 1076], [607, 1077], [606, 1078], [605, 1078], [605, 1079], [606, 1079], [607, 1078], [608, 1077], [609, 1077], [610, 1077], [611, 1077], [612, 1077], [612, 1076], [611, 1075], [610, 1075], [609, 1074], [609, 1073], [609, 1072], [610, 1071], [611, 1072], [612, 1072], [613, 1072], [614, 1073], [614, 1074], [614, 1075], [614, 1076], [614, 1075], [614, 1074], [614, 1073], [614, 1072], [613, 1071], [613, 1070], [613, 1069], [613, 1068], [613, 1067], [613, 1066], [612, 1065], [613, 1064], [612, 1063], [611, 1063]]], [[[614, 1090], [614, 1091], [614, 1092], [613, 1093], [612, 1094], [611, 1095], [610, 1096], [610, 1097], [610, 1098], [611, 1099], [612, 1099], [613, 1099], [614, 1098], [615, 1099], [616, 1100], [616, 1099], [616, 1098], [616, 1097], [617, 1096], [617, 1095], [617, 1094], [618, 1093], [618, 1092], [618, 1091], [618, 1090], [617, 1090], [616, 1090], [615, 1090]]]]","[[], 4, 5]"
5,5,"[[[569, 1057]], [[569, 1058]], [[568, 1059]], [[568, 1060]], [[568, 1061]], [[569, 1062]], [[568, 1063]], [[568, 1064]], [[568, 1065]], [[568, 1066]], [[569, 1067]], [[569, 1068]], [[569, 1069]], [[568, 1070]], [[567, 1071]], [[567, 1072]], [[566, 1073]], [[566, 1074]], [[567, 1075]], [[567, 1076]], [[567, 1077]], [[567, 1078]], [[567, 1079]], [[567, 1080]], [[567, 1081]], [[567, 1082]], [[568, 1083]], [[569, 1083]], [[570, 1083]], [[571, 1082]], [[572, 1082]], [[573, 1082]], [[574, 1082]], [[575, 1083]], [[576, 1083]], [[577, 1083]], [[577, 1082]], [[578, 1081]], [[579, 1080]], [[580, 1080]], [[580, 1079]], [[581, 1078]], [[582, 1077]], [[583, 1077]], [[583, 1076]], [[583, 1075]], [[583, 1074]], [[583, 1073]], [[583, 1072]], [[584, 1071]], [[584, 1070]], [[584, 1069]], [[584, 1068]], [[584, 1067]], [[584, 1066]], [[583, 1065]], [[583, 1064]], [[582, 1063]], [[581, 1064]], [[580, 1064]], [[579, 1063]], [[578, 1063]], [[577, 1063]], [[576, 1062]], [[575, 1061]], [[575, 1060]], [[575, 1059]], [[574, 1059]], [[573, 1059]], [[572, 1059]], [[571, 1058]], [[570, 1057]]]",[[]],[]
6,6,"[[[252, 1043]], [[251, 1044]], [[250, 1044]], [[249, 1045]], [[248, 1046]], [[247, 1046]], [[246, 1046]], [[246, 1047]], [[245, 1048]], [[245, 1049]], [[245, 1050]], [[244, 1051]], [[243, 1051]], [[242, 1052]], [[241, 1053]], [[241, 1054]], [[241, 1055]], [[241, 1056]], [[241, 1057]], [[240, 1058]], [[239, 1059]], [[238, 1059]], [[237, 1059]], [[236, 1058]], [[235, 1059]], [[234, 1060]], [[235, 1061]], [[235, 1062]], [[235, 1063]], [[234, 1064]], [[233, 1065]], [[232, 1066]], [[231, 1066]], [[231, 1067]], [[231, 1068]], [[231, 1069]], [[231, 1070]], [[231, 1071]], [[232, 1072]], [[233, 1073]], [[233, 1074]], [[233, 1075]], [[234, 1076]], [[234, 1077]], [[234, 1078]], [[235, 1079]], [[235, 1080]], [[235, 1081]], [[236, 1082]], [[237, 1082]], [[238, 1082]], [[239, 1083]], [[240, 1084]], [[240, 1085]], [[240, 1086]], [[240, 1087]], [[240, 1088]], [[241, 1089]], [[242, 1090]], [[243, 1091]], [[243, 1092]], [[243, 1093]], [[244, 1093]], [[245, 1093]], [[246, 1093]], [[247, 1093]], [[248, 1092]], [[249, 1091]], [[250, 1091]], [[251, 1091]], [[252, 1091]], [[253, 1090]], [[253, 1089]], [[253, 1088]], [[254, 1087]], [[255, 1087]], [[256, 1086]], [[257, 1087]], [[257, 1088]], [[257, 1089]], [[257, 1090]], [[258, 1091]], [[258, 1092]], [[257, 1093]], [[258, 1093]], [[259, 1093]], [[260, 1093]], [[261, 1093]], [[262, 1093]], [[262, 1092]], [[262, 1091]], [[263, 1090]], [[263, 1089]], [[263, 1088]], [[264, 1087]], [[265, 1086]], [[266, 1086]], [[267, 1086]], [[268, 1086]], [[269, 1086]], [[269, 1085]], [[269, 1084]], [[269, 1083]], [[269, 1082]], [[269, 1081]], [[268, 1081]], [[267, 1081]], [[266, 1082]], [[266, 1083]], [[265, 1084]], [[264, 1084]], [[263, 1084]], [[262, 1084]], [[261, 1084]], [[260, 1083]], [[260, 1082]], [[260, 1081]], [[261, 1080]], [[262, 1080]], [[262, 1079]], [[263, 1078]], [[264, 1077]], [[264, 1076]], [[264, 1075]], [[264, 1074]], [[265, 1073]], [[266, 1074]], [[267, 1075]], [[267, 1076]], [[267, 1077]], [[268, 1077]], [[269, 1077]], [[270, 1077]], [[271, 1077]], [[272, 1076]], [[272, 1075]], [[273, 1074]], [[273, 1073]], [[273, 1072]], [[273, 1071]], [[273, 1070]], [[273, 1069]], [[272, 1068]], [[272, 1067]], [[272, 1066]], [[272, 1065]], [[272, 1064]], [[272, 1063]], [[272, 1062]], [[272, 1061]], [[272, 1060]], [[272, 1059]], [[272, 1058]], [[272, 1057]], [[273, 1056]], [[272, 1055]], [[271, 1054]], [[270, 1053]], [[269, 1053]], [[268, 1052]], [[268, 1053]], [[267, 1054]], [[267, 1055]], [[266, 1056]], [[265, 1057]], [[264, 1057]], [[263, 1058]], [[262, 1059]], [[261, 1059]], [[260, 1059]], [[259, 1059]], [[258, 1059]], [[257, 1058]], [[257, 1057]], [[257, 1056]], [[257, 1055]], [[258, 1054]], [[259, 1055]], [[259, 1054]], [[258, 1054]], [[257, 1053]], [[258, 1052]], [[257, 1051]], [[257, 1050]], [[258, 1049]], [[258, 1048]], [[258, 1047]], [[258, 1046]], [[258, 1045]], [[257, 1044]], [[256, 1044]], [[255, 1043]], [[254, 1043]], [[253, 1043]]]","[[[[250, 1039], [249, 1040], [248, 1041], [247, 1042], [246, 1043], [245, 1043], [244, 1044], [244, 1045], [245, 1046], [244, 1047], [244, 1048], [244, 1049], [243, 1050], [242, 1050], [241, 1050], [241, 1051], [241, 1052], [242, 1051], [243, 1050], [244, 1050], [244, 1049], [244, 1048], [245, 1047], [245, 1046], [246, 1045], [247, 1045], [248, 1045], [249, 1044], [250, 1043], [251, 1043], [252, 1042], [253, 1042], [254, 1042], [255, 1042], [256, 1043], [257, 1043], [257, 1042], [258, 1041], [257, 1040], [256, 1040], [255, 1041], [254, 1040], [253, 1040], [252, 1040], [251, 1040]]], [], [[[239, 1087], [238, 1088], [238, 1089], [238, 1090], [239, 1089], [240, 1089], [241, 1090], [240, 1091], [240, 1092], [240, 1093], [240, 1094], [240, 1095], [239, 1096], [238, 1096], [237, 1095], [236, 1095], [235, 1095], [234, 1095], [233, 1096], [232, 1096], [231, 1096], [231, 1097], [230, 1098], [229, 1099], [228, 1100], [228, 1101], [229, 1101], [230, 1100], [231, 1099], [232, 1099], [233, 1099], [234, 1099], [235, 1099], [236, 1098], [237, 1098], [238, 1097], [239, 1097], [240, 1096], [241, 1096], [242, 1096], [243, 1096], [244, 1096], [245, 1096], [246, 1096], [247, 1096], [248, 1095], [249, 1095], [250, 1095], [251, 1095], [252, 1095], [253, 1096], [254, 1096], [255, 1096], [256, 1096], [257, 1096], [258, 1096], [259, 1096], [260, 1097], [261, 1097], [262, 1098], [263, 1098], [264, 1098], [265, 1099], [266, 1099], [267, 1099], [268, 1099], [268, 1098], [269, 1097], [270, 1098], [271, 1098], [271, 1097], [270, 1096], [270, 1095], [269, 1095], [269, 1096], [269, 1097], [268, 1098], [267, 1097], [267, 1096], [266, 1096], [265, 1096], [264, 1096], [263, 1097], [262, 1097], [261, 1096], [260, 1095], [259, 1095], [258, 1095], [257, 1095], [256, 1095], [255, 1095], [254, 1094], [253, 1094], [252, 1094], [251, 1093], [250, 1092], [249, 1092], [248, 1093], [247, 1094], [246, 1095], [245, 1095], [244, 1094], [243, 1094], [242, 1093], [242, 1092], [242, 1091], [241, 1090], [240, 1089], [239, 1088]]]]","[6, [], 7]"
7,7,"[[[142, 1031]], [[141, 1032]], [[140, 1032]], [[139, 1033]], [[138, 1034]], [[137, 1034]], [[136, 1034]], [[135, 1034]], [[134, 1035]], [[133, 1036]], [[132, 1036]], [[131, 1037]], [[130, 1038]], [[129, 1038]], [[128, 1039]], [[127, 1040]], [[126, 1041]], [[125, 1042]], [[124, 1043]], [[123, 1043]], [[122, 1044]], [[122, 1045]], [[121, 1046]], [[120, 1047]], [[119, 1048]], [[119, 1049]], [[119, 1050]], [[119, 1051]], [[118, 1052]], [[118, 1053]], [[118, 1054]], [[117, 1055]], [[117, 1056]], [[118, 1057]], [[118, 1058]], [[117, 1059]], [[117, 1060]], [[117, 1061]], [[116, 1062]], [[115, 1063]], [[116, 1064]], [[116, 1065]], [[116, 1066]], [[115, 1067]], [[116, 1068]], [[116, 1069]], [[116, 1070]], [[115, 1071]], [[115, 1072]], [[115, 1073]], [[116, 1074]], [[117, 1075]], [[117, 1076]], [[117, 1077]], [[117, 1078]], [[118, 1079]], [[118, 1080]], [[118, 1081]], [[118, 1082]], [[118, 1083]], [[118, 1084]], [[119, 1085]], [[119, 1086]], [[119, 1087]], [[120, 1087]], [[121, 1088]], [[121, 1089]], [[121, 1090]], [[122, 1091]], [[123, 1091]], [[124, 1090]], [[125, 1090]], [[126, 1090]], [[127, 1090]], [[128, 1091]], [[128, 1092]], [[129, 1093]], [[129, 1094]], [[129, 1095]], [[130, 1095]], [[131, 1096]], [[131, 1097]], [[132, 1096]], [[133, 1096]], [[134, 1096]], [[135, 1096]], [[136, 1096]], [[137, 1097]], [[137, 1098]], [[137, 1099]], [[138, 1100]], [[139, 1101]], [[140, 1102]], [[141, 1102]], [[142, 1102]], [[143, 1102]], [[144, 1101]], [[145, 1101]], [[146, 1100]], [[147, 1100]], [[148, 1099]], [[149, 1099]], [[150, 1098]], [[150, 1097]], [[151, 1096]], [[151, 1095]], [[151, 1094]], [[152, 1093]], [[152, 1092]], [[152, 1091]], [[152, 1090]], [[152, 1089]], [[152, 1088]], [[152, 1087]], [[153, 1086]], [[153, 1085]], [[153, 1084]], [[154, 1083]], [[154, 1082]], [[154, 1081]], [[154, 1080]], [[155, 1079]], [[156, 1079]], [[157, 1079]], [[157, 1078]], [[156, 1077]], [[156, 1076]], [[156, 1075]], [[157, 1074]], [[157, 1073]], [[157, 1072]], [[158, 1071]], [[157, 1070]], [[157, 1069]], [[158, 1068]], [[158, 1067]], [[159, 1066]], [[159, 1065]], [[159, 1064]], [[160, 1063]], [[161, 1063]], [[161, 1062]], [[161, 1061]], [[161, 1060]], [[161, 1059]], [[162, 1058]], [[162, 1057]], [[163, 1056]], [[163, 1055]], [[163, 1054]], [[163, 1053]], [[163, 1052]], [[163, 1051]], [[163, 1050]], [[163, 1049]], [[162, 1048]], [[162, 1047]], [[162, 1046]], [[161, 1045]], [[160, 1044]], [[159, 1043]], [[158, 1042]], [[157, 1041]], [[156, 1042]], [[155, 1043]], [[154, 1043]], [[153, 1042]], [[152, 1041]], [[152, 1040]], [[152, 1039]], [[152, 1038]], [[152, 1037]], [[151, 1036]], [[151, 1035]], [[151, 1034]], [[150, 1033]], [[149, 1032]], [[148, 1032]], [[147, 1033]], [[146, 1033]], [[145, 1033]], [[144, 1032]], [[143, 1031]]]","[[], [[[116, 1042], [116, 1043], [116, 1044], [117, 1045], [117, 1046], [117, 1047], [117, 1048], [118, 1049], [117, 1050], [117, 1051], [116, 1052], [116, 1053], [116, 1054], [115, 1055], [114, 1056], [114, 1057], [113, 1058], [112, 1059], [112, 1060], [112, 1061], [113, 1061], [114, 1062], [114, 1063], [115, 1062], [116, 1061], [116, 1060], [116, 1059], [117, 1058], [117, 1057], [116, 1056], [116, 1055], [117, 1054], [117, 1053], [117, 1052], [118, 1051], [118, 1050], [118, 1049], [118, 1048], [118, 1047], [117, 1046], [117, 1045], [117, 1044], [117, 1043], [117, 1042]]], [[[136, 1100], [137, 1101], [137, 1102], [137, 1103], [138, 1104], [139, 1104], [140, 1105], [141, 1105], [142, 1104], [143, 1105], [143, 1106], [143, 1107], [144, 1107], [145, 1108], [146, 1107], [146, 1106], [146, 1105], [145, 1104], [145, 1103], [146, 1102], [147, 1102], [148, 1103], [149, 1103], [150, 1103], [151, 1103], [151, 1102], [150, 1101], [150, 1100], [149, 1100], [148, 1100], [147, 1101], [146, 1101], [145, 1102], [144, 1103], [143, 1104], [142, 1104], [141, 1104], [140, 1103], [139, 1102], [138, 1101], [137, 1100]]]]","[[], 8, 9]"
8,8,"[[[240, 1030]], [[239, 1031]], [[238, 1031]], [[237, 1032]], [[236, 1033]], [[235, 1033]], [[234, 1033]], [[233, 1033]], [[232, 1032]], [[231, 1032]], [[230, 1032]], [[229, 1033]], [[228, 1033]], [[227, 1034]], [[226, 1035]], [[226, 1036]], [[226, 1037]], [[225, 1038]], [[225, 1039]], [[226, 1040]], [[226, 1041]], [[226, 1042]], [[227, 1043]], [[228, 1044]], [[229, 1045]], [[230, 1045]], [[231, 1046]], [[232, 1047]], [[233, 1048]], [[234, 1048]], [[235, 1049]], [[236, 1048]], [[237, 1048]], [[238, 1048]], [[239, 1047]], [[240, 1046]], [[241, 1046]], [[242, 1046]], [[243, 1045]], [[243, 1044]], [[243, 1043]], [[244, 1042]], [[244, 1041]], [[244, 1040]], [[243, 1039]], [[243, 1038]], [[243, 1037]], [[243, 1036]], [[242, 1035]], [[242, 1034]], [[242, 1033]], [[242, 1032]], [[241, 1031]], [[241, 1030]]]","[[], [[[250, 1039], [249, 1040], [248, 1041], [247, 1042], [246, 1043], [245, 1043], [244, 1044], [244, 1045], [245, 1046], [244, 1047], [244, 1048], [244, 1049], [243, 1050], [242, 1050], [241, 1050], [241, 1051], [241, 1052], [242, 1051], [243, 1050], [244, 1050], [244, 1049], [244, 1048], [245, 1047], [245, 1046], [246, 1045], [247, 1045], [248, 1045], [249, 1044], [250, 1043], [251, 1043], [252, 1042], [253, 1042], [254, 1042], [255, 1042], [256, 1043], [257, 1043], [257, 1042], [258, 1041], [257, 1040], [256, 1040], [255, 1041], [254, 1040], [253, 1040], [252, 1040], [251, 1040]]]]","[[], 6]"
