,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[424, 1146]], [[423, 1147]], [[422, 1147]], [[421, 1148]], [[420, 1148]], [[419, 1148]], [[418, 1148]], [[417, 1149]], [[416, 1149]], [[415, 1149]], [[414, 1149]], [[413, 1149]], [[412, 1149]], [[411, 1149]], [[410, 1150]], [[409, 1150]], [[408, 1150]], [[407, 1150]], [[406, 1151]], [[405, 1151]], [[404, 1151]], [[403, 1151]], [[402, 1151]], [[401, 1152]], [[400, 1152]], [[399, 1152]], [[398, 1152]], [[397, 1152]], [[396, 1152]], [[395, 1153]], [[394, 1153]], [[393, 1153]], [[392, 1153]], [[391, 1153]], [[390, 1153]], [[389, 1153]], [[388, 1153]], [[387, 1154]], [[387, 1155]], [[387, 1156]], [[387, 1157]], [[387, 1158]], [[387, 1159]], [[387, 1160]], [[387, 1161]], [[388, 1162]], [[388, 1163]], [[388, 1164]], [[388, 1165]], [[388, 1166]], [[388, 1167]], [[388, 1168]], [[389, 1169]], [[389, 1170]], [[390, 1171]], [[390, 1172]], [[390, 1173]], [[391, 1174]], [[392, 1174]], [[393, 1174]], [[394, 1174]], [[395, 1174]], [[396, 1174]], [[397, 1174]], [[398, 1174]], [[399, 1175]], [[400, 1176]], [[400, 1177]], [[400, 1178]], [[401, 1179]], [[401, 1180]], [[402, 1181]], [[403, 1181]], [[404, 1182]], [[404, 1183]], [[405, 1183]], [[406, 1183]], [[407, 1184]], [[408, 1184]], [[409, 1185]], [[409, 1186]], [[409, 1187]], [[410, 1188]], [[411, 1188]], [[412, 1187]], [[413, 1188]], [[414, 1188]], [[415, 1188]], [[416, 1188]], [[417, 1188]], [[418, 1187]], [[419, 1186]], [[420, 1185]], [[421, 1185]], [[422, 1184]], [[422, 1183]], [[423, 1182]], [[423, 1181]], [[423, 1180]], [[423, 1179]], [[423, 1178]], [[423, 1177]], [[423, 1176]], [[423, 1175]], [[424, 1174]], [[424, 1173]], [[424, 1172]], [[424, 1171]], [[424, 1170]], [[424, 1169]], [[425, 1168]], [[426, 1168]], [[427, 1167]], [[428, 1166]], [[429, 1166]], [[430, 1165]], [[431, 1165]], [[432, 1164]], [[433, 1163]], [[434, 1162]], [[434, 1161]], [[435, 1160]], [[435, 1159]], [[434, 1158]], [[434, 1157]], [[434, 1156]], [[434, 1155]], [[434, 1154]], [[433, 1153]], [[432, 1152]], [[432, 1151]], [[432, 1150]], [[431, 1149]], [[430, 1148]], [[429, 1147]], [[428, 1146]], [[427, 1146]], [[426, 1146]], [[425, 1146]]]","[[[[431, 1139], [430, 1140], [430, 1141], [429, 1142], [428, 1141], [427, 1141], [426, 1141], [425, 1142], [424, 1143], [423, 1143], [422, 1144], [421, 1144], [420, 1145], [419, 1146], [418, 1146], [417, 1146], [416, 1147], [415, 1146], [414, 1146], [413, 1146], [412, 1147], [411, 1147], [410, 1147], [409, 1147], [408, 1147], [407, 1147], [406, 1147], [405, 1147], [404, 1148], [403, 1148], [402, 1149], [401, 1149], [400, 1149], [399, 1150], [398, 1149], [397, 1149], [396, 1149], [395, 1149], [394, 1149], [393, 1149], [392, 1148], [391, 1148], [390, 1148], [389, 1148], [388, 1148], [387, 1147], [386, 1147], [386, 1148], [387, 1149], [387, 1150], [388, 1150], [389, 1150], [390, 1150], [391, 1150], [392, 1151], [393, 1152], [394, 1152], [395, 1152], [396, 1151], [397, 1151], [398, 1151], [399, 1151], [400, 1151], [401, 1151], [402, 1150], [403, 1150], [404, 1150], [405, 1150], [406, 1150], [407, 1149], [408, 1149], [409, 1149], [410, 1149], [411, 1148], [412, 1148], [413, 1148], [414, 1148], [415, 1148], [416, 1148], [417, 1148], [418, 1147], [419, 1147], [420, 1147], [421, 1146], [422, 1146], [423, 1145], [424, 1145], [425, 1145], [426, 1144], [427, 1144], [428, 1144], [429, 1143], [430, 1142], [431, 1141], [431, 1140]]], [], [[[431, 1145], [431, 1146], [431, 1147], [431, 1148], [432, 1149], [433, 1150], [433, 1151], [434, 1152], [435, 1153], [435, 1154], [436, 1155], [436, 1156], [436, 1157], [436, 1158], [436, 1159], [437, 1158], [438, 1157], [439, 1157], [440, 1158], [440, 1159], [440, 1160], [441, 1161], [442, 1161], [443, 1162], [444, 1163], [445, 1163], [446, 1163], [447, 1164], [448, 1163], [449, 1162], [450, 1162], [451, 1162], [452, 1162], [453, 1163], [454, 1163], [455, 1164], [456, 1164], [456, 1163], [455, 1162], [454, 1162], [453, 1162], [452, 1162], [451, 1161], [450, 1161], [449, 1161], [448, 1162], [447, 1162], [446, 1162], [445, 1161], [444, 1161], [443, 1160], [442, 1160], [441, 1159], [441, 1158], [440, 1158], [439, 1157], [439, 1156], [439, 1155], [440, 1154], [441, 1154], [440, 1153], [439, 1153], [438, 1152], [437, 1152], [436, 1151], [436, 1150], [436, 1149], [435, 1148], [436, 1147], [437, 1146], [436, 1146], [435, 1146], [434, 1146], [433, 1145], [432, 1145]]], [[[431, 1145], [431, 1146], [431, 1147], [431, 1148], [432, 1149], [433, 1150], [433, 1151], [434, 1152], [435, 1153], [435, 1154], [436, 1155], [436, 1156], [436, 1157], [436, 1158], [436, 1159], [437, 1158], [438, 1157], [439, 1157], [440, 1158], [440, 1159], [440, 1160], [441, 1161], [442, 1161], [443, 1162], [444, 1163], [445, 1163], [446, 1163], [447, 1164], [448, 1163], [449, 1162], [450, 1162], [451, 1162], [452, 1162], [453, 1163], [454, 1163], [455, 1164], [456, 1164], [456, 1163], [455, 1162], [454, 1162], [453, 1162], [452, 1162], [451, 1161], [450, 1161], [449, 1161], [448, 1162], [447, 1162], [446, 1162], [445, 1161], [444, 1161], [443, 1160], [442, 1160], [441, 1159], [441, 1158], [440, 1158], [439, 1157], [439, 1156], [439, 1155], [440, 1154], [441, 1154], [440, 1153], [439, 1153], [438, 1152], [437, 1152], [436, 1151], [436, 1150], [436, 1149], [435, 1148], [436, 1147], [437, 1146], [436, 1146], [435, 1146], [434, 1146], [433, 1145], [432, 1145]], [[431, 1139], [430, 1140], [430, 1141], [429, 1142], [428, 1141], [427, 1141], [426, 1141], [425, 1142], [424, 1143], [423, 1143], [422, 1144], [421, 1144], [420, 1145], [419, 1146], [418, 1146], [417, 1146], [416, 1147], [415, 1146], [414, 1146], [413, 1146], [412, 1147], [411, 1147], [410, 1147], [409, 1147], [408, 1147], [407, 1147], [406, 1147], [405, 1147], [404, 1148], [403, 1148], [402, 1149], [401, 1149], [400, 1149], [399, 1150], [398, 1149], [397, 1149], [396, 1149], [395, 1149], [394, 1149], [393, 1149], [392, 1148], [391, 1148], [390, 1148], [389, 1148], [388, 1148], [387, 1147], [386, 1147], [386, 1148], [387, 1149], [387, 1150], [388, 1150], [389, 1150], [390, 1150], [391, 1150], [392, 1151], [393, 1152], [394, 1152], [395, 1152], [396, 1151], [397, 1151], [398, 1151], [399, 1151], [400, 1151], [401, 1151], [402, 1150], [403, 1150], [404, 1150], [405, 1150], [406, 1150], [407, 1149], [408, 1149], [409, 1149], [410, 1149], [411, 1148], [412, 1148], [413, 1148], [414, 1148], [415, 1148], [416, 1148], [417, 1148], [418, 1147], [419, 1147], [420, 1147], [421, 1146], [422, 1146], [423, 1145], [424, 1145], [425, 1145], [426, 1144], [427, 1144], [428, 1144], [429, 1143], [430, 1142], [431, 1141], [431, 1140]]]]","[0, [], 1, 2]"
1,1,"[[[617, 1144]], [[616, 1145]], [[615, 1145]], [[614, 1145]], [[613, 1145]], [[612, 1145]], [[611, 1145]], [[610, 1146]], [[609, 1146]], [[608, 1147]], [[607, 1148]], [[607, 1149]], [[607, 1150]], [[607, 1151]], [[606, 1152]], [[606, 1153]], [[606, 1154]], [[605, 1155]], [[605, 1156]], [[605, 1157]], [[605, 1158]], [[605, 1159]], [[606, 1160]], [[607, 1161]], [[608, 1161]], [[609, 1162]], [[610, 1163]], [[611, 1164]], [[612, 1164]], [[613, 1164]], [[614, 1164]], [[615, 1165]], [[616, 1165]], [[616, 1164]], [[617, 1163]], [[618, 1163]], [[619, 1162]], [[620, 1162]], [[621, 1162]], [[622, 1162]], [[623, 1162]], [[624, 1163]], [[625, 1162]], [[626, 1162]], [[627, 1162]], [[628, 1162]], [[628, 1161]], [[628, 1160]], [[628, 1159]], [[627, 1159]], [[626, 1158]], [[626, 1157]], [[626, 1156]], [[626, 1155]], [[625, 1154]], [[625, 1153]], [[624, 1152]], [[624, 1151]], [[624, 1150]], [[623, 1149]], [[623, 1148]], [[622, 1147]], [[621, 1146]], [[620, 1145]], [[619, 1145]], [[618, 1144]]]",[[]],[]
2,2,"[[[608, 1121]], [[607, 1122]], [[607, 1123]], [[607, 1124]], [[606, 1125]], [[606, 1126]], [[606, 1127]], [[606, 1128]], [[606, 1129]], [[606, 1130]], [[606, 1131]], [[607, 1132]], [[608, 1133]], [[609, 1133]], [[610, 1133]], [[611, 1132]], [[612, 1132]], [[613, 1132]], [[614, 1132]], [[615, 1132]], [[616, 1132]], [[617, 1131]], [[618, 1130]], [[618, 1129]], [[618, 1128]], [[618, 1127]], [[617, 1127]], [[616, 1126]], [[616, 1125]], [[616, 1124]], [[616, 1123]], [[615, 1122]], [[614, 1121]], [[613, 1121]], [[612, 1121]], [[611, 1121]], [[610, 1121]], [[609, 1121]]]",[[]],[]
3,3,"[[[296, 1121]], [[295, 1122]], [[294, 1122]], [[293, 1122]], [[292, 1123]], [[291, 1123]], [[290, 1123]], [[289, 1124]], [[288, 1124]], [[287, 1125]], [[287, 1126]], [[286, 1127]], [[285, 1128]], [[284, 1129]], [[283, 1130]], [[283, 1131]], [[283, 1132]], [[283, 1133]], [[283, 1134]], [[283, 1135]], [[283, 1136]], [[284, 1137]], [[284, 1138]], [[285, 1139]], [[285, 1140]], [[286, 1141]], [[286, 1142]], [[287, 1143]], [[288, 1143]], [[289, 1142]], [[290, 1143]], [[290, 1144]], [[291, 1145]], [[292, 1145]], [[293, 1146]], [[293, 1147]], [[294, 1146]], [[295, 1146]], [[296, 1146]], [[297, 1146]], [[298, 1145]], [[299, 1146]], [[299, 1147]], [[299, 1148]], [[299, 1149]], [[300, 1150]], [[300, 1151]], [[300, 1152]], [[301, 1153]], [[301, 1154]], [[302, 1154]], [[303, 1155]], [[304, 1156]], [[304, 1157]], [[305, 1157]], [[306, 1158]], [[307, 1158]], [[308, 1158]], [[309, 1158]], [[310, 1158]], [[311, 1158]], [[312, 1158]], [[313, 1158]], [[314, 1159]], [[315, 1159]], [[316, 1160]], [[317, 1160]], [[318, 1161]], [[319, 1161]], [[320, 1162]], [[321, 1163]], [[322, 1164]], [[323, 1164]], [[324, 1165]], [[325, 1166]], [[326, 1166]], [[327, 1166]], [[328, 1166]], [[329, 1167]], [[329, 1168]], [[330, 1169]], [[330, 1170]], [[331, 1170]], [[332, 1171]], [[333, 1172]], [[333, 1173]], [[333, 1174]], [[334, 1174]], [[335, 1175]], [[336, 1176]], [[337, 1177]], [[338, 1177]], [[339, 1178]], [[340, 1178]], [[341, 1178]], [[342, 1178]], [[343, 1178]], [[344, 1178]], [[345, 1178]], [[346, 1178]], [[347, 1177]], [[348, 1177]], [[348, 1176]], [[349, 1175]], [[350, 1174]], [[351, 1174]], [[352, 1174]], [[353, 1174]], [[353, 1173]], [[353, 1172]], [[354, 1171]], [[354, 1170]], [[354, 1169]], [[354, 1168]], [[354, 1167]], [[354, 1166]], [[354, 1165]], [[353, 1165]], [[352, 1166]], [[351, 1166]], [[350, 1167]], [[349, 1167]], [[348, 1167]], [[347, 1167]], [[346, 1167]], [[345, 1166]], [[344, 1165]], [[344, 1164]], [[344, 1163]], [[344, 1162]], [[344, 1161]], [[344, 1160]], [[344, 1159]], [[344, 1158]], [[344, 1157]], [[343, 1157]], [[342, 1157]], [[341, 1156]], [[340, 1156]], [[339, 1157]], [[338, 1158]], [[337, 1159]], [[336, 1159]], [[335, 1158]], [[335, 1157]], [[335, 1156]], [[335, 1155]], [[335, 1154]], [[336, 1153]], [[336, 1152]], [[336, 1151]], [[336, 1150]], [[337, 1149]], [[337, 1148]], [[336, 1147]], [[337, 1146]], [[337, 1145]], [[337, 1144]], [[337, 1143]], [[337, 1142]], [[336, 1141]], [[336, 1140]], [[336, 1139]], [[336, 1138]], [[335, 1137]], [[335, 1136]], [[334, 1136]], [[333, 1135]], [[333, 1134]], [[332, 1133]], [[332, 1132]], [[332, 1131]], [[332, 1130]], [[331, 1129]], [[330, 1129]], [[329, 1128]], [[329, 1127]], [[328, 1126]], [[327, 1125]], [[327, 1124]], [[326, 1123]], [[325, 1123]], [[324, 1123]], [[323, 1122]], [[322, 1122]], [[321, 1122]], [[320, 1122]], [[319, 1122]], [[318, 1122]], [[317, 1123]], [[316, 1124]], [[315, 1125]], [[314, 1126]], [[313, 1127]], [[312, 1127]], [[311, 1127]], [[310, 1127]], [[309, 1126]], [[308, 1125]], [[307, 1125]], [[306, 1124]], [[305, 1124]], [[304, 1124]], [[303, 1124]], [[302, 1124]], [[301, 1124]], [[300, 1125]], [[299, 1124]], [[298, 1123]], [[297, 1122]]]","[[], [[[341, 1133], [340, 1134], [339, 1134], [338, 1134], [338, 1135], [339, 1136], [339, 1137], [340, 1137], [341, 1138], [342, 1138], [343, 1139], [343, 1140], [344, 1141], [344, 1142], [344, 1143], [345, 1144], [346, 1145], [347, 1146], [347, 1147], [347, 1148], [347, 1149], [346, 1150], [346, 1151], [347, 1151], [348, 1151], [348, 1150], [349, 1149], [350, 1148], [351, 1148], [352, 1148], [353, 1149], [354, 1149], [355, 1149], [356, 1149], [357, 1150], [357, 1151], [357, 1152], [357, 1153], [357, 1154], [358, 1155], [358, 1156], [358, 1157], [358, 1158], [358, 1159], [359, 1158], [360, 1158], [361, 1157], [360, 1156], [359, 1155], [359, 1154], [358, 1153], [358, 1152], [358, 1151], [358, 1150], [358, 1149], [358, 1148], [359, 1147], [360, 1146], [361, 1146], [362, 1145], [363, 1145], [364, 1145], [365, 1145], [366, 1145], [367, 1145], [368, 1145], [369, 1145], [370, 1145], [371, 1145], [372, 1145], [373, 1146], [374, 1147], [375, 1148], [376, 1149], [377, 1150], [378, 1151], [379, 1152], [380, 1153], [381, 1152], [382, 1152], [383, 1152], [383, 1151], [382, 1151], [381, 1150], [380, 1150], [379, 1149], [379, 1148], [378, 1147], [378, 1146], [378, 1145], [378, 1144], [379, 1143], [378, 1144], [377, 1144], [376, 1144], [375, 1144], [374, 1144], [373, 1143], [372, 1142], [371, 1142], [370, 1142], [369, 1141], [368, 1141], [367, 1141], [366, 1141], [365, 1141], [364, 1142], [363, 1143], [362, 1143], [361, 1143], [360, 1142], [359, 1142], [358, 1142], [357, 1143], [356, 1143], [355, 1142], [354, 1142], [353, 1141], [352, 1141], [351, 1140], [350, 1139], [349, 1138], [348, 1137], [347, 1137], [346, 1137], [345, 1136], [344, 1135], [344, 1134], [343, 1134], [342, 1133]]], [[[309, 1116], [308, 1117], [307, 1117], [306, 1118], [307, 1119], [306, 1120], [305, 1120], [304, 1120], [303, 1121], [302, 1121], [301, 1121], [300, 1120], [300, 1121], [301, 1122], [302, 1122], [303, 1121], [304, 1121], [305, 1121], [306, 1121], [307, 1121], [308, 1120], [309, 1119], [310, 1119], [311, 1119], [312, 1119], [313, 1120], [314, 1121], [315, 1121], [316, 1121], [317, 1121], [318, 1121], [319, 1121], [320, 1121], [321, 1120], [322, 1121], [323, 1121], [324, 1122], [325, 1122], [326, 1122], [327, 1122], [328, 1123], [328, 1124], [328, 1125], [329, 1126], [330, 1127], [331, 1128], [332, 1129], [333, 1130], [334, 1129], [335, 1129], [336, 1128], [337, 1128], [338, 1128], [337, 1127], [336, 1126], [336, 1125], [335, 1125], [334, 1125], [333, 1125], [332, 1125], [331, 1125], [330, 1124], [331, 1123], [330, 1122], [329, 1122], [328, 1121], [328, 1120], [328, 1119], [327, 1119], [326, 1119], [325, 1120], [324, 1120], [323, 1120], [322, 1120], [321, 1120], [320, 1120], [319, 1120], [318, 1120], [317, 1119], [316, 1118], [315, 1118], [314, 1117], [313, 1117], [312, 1117], [311, 1117], [310, 1117]]]]","[[], 3, 4]"
4,4,"[[[260, 1118]], [[259, 1119]], [[258, 1120]], [[257, 1120]], [[256, 1120]], [[255, 1120]], [[254, 1121]], [[254, 1122]], [[254, 1123]], [[253, 1124]], [[252, 1125]], [[252, 1126]], [[252, 1127]], [[251, 1128]], [[251, 1129]], [[251, 1130]], [[251, 1131]], [[251, 1132]], [[251, 1133]], [[251, 1134]], [[251, 1135]], [[251, 1136]], [[250, 1137]], [[250, 1138]], [[250, 1139]], [[250, 1140]], [[250, 1141]], [[249, 1142]], [[250, 1143]], [[250, 1144]], [[250, 1145]], [[250, 1146]], [[250, 1147]], [[250, 1148]], [[250, 1149]], [[250, 1150]], [[249, 1151]], [[249, 1152]], [[248, 1153]], [[247, 1153]], [[247, 1154]], [[247, 1155]], [[247, 1156]], [[248, 1157]], [[249, 1157]], [[250, 1157]], [[251, 1158]], [[252, 1159]], [[253, 1159]], [[254, 1160]], [[255, 1161]], [[256, 1162]], [[256, 1163]], [[257, 1163]], [[258, 1164]], [[259, 1165]], [[259, 1166]], [[260, 1167]], [[260, 1168]], [[260, 1169]], [[261, 1170]], [[262, 1171]], [[262, 1172]], [[263, 1172]], [[264, 1173]], [[265, 1174]], [[266, 1175]], [[267, 1175]], [[268, 1176]], [[269, 1176]], [[270, 1176]], [[271, 1176]], [[272, 1175]], [[273, 1174]], [[274, 1173]], [[275, 1172]], [[276, 1171]], [[276, 1170]], [[276, 1169]], [[276, 1168]], [[277, 1167]], [[277, 1166]], [[277, 1165]], [[277, 1164]], [[277, 1163]], [[277, 1162]], [[276, 1161]], [[276, 1160]], [[276, 1159]], [[276, 1158]], [[275, 1157]], [[275, 1156]], [[274, 1155]], [[274, 1154]], [[273, 1153]], [[273, 1152]], [[272, 1151]], [[272, 1150]], [[272, 1149]], [[272, 1148]], [[271, 1147]], [[271, 1146]], [[271, 1145]], [[271, 1144]], [[270, 1143]], [[270, 1142]], [[270, 1141]], [[270, 1140]], [[270, 1139]], [[269, 1138]], [[269, 1137]], [[269, 1136]], [[269, 1135]], [[270, 1134]], [[270, 1133]], [[270, 1132]], [[270, 1131]], [[270, 1130]], [[270, 1129]], [[270, 1128]], [[270, 1127]], [[270, 1126]], [[270, 1125]], [[270, 1124]], [[269, 1123]], [[268, 1122]], [[267, 1121]], [[266, 1120]], [[265, 1120]], [[264, 1119]], [[263, 1118]], [[262, 1118]], [[261, 1118]]]","[[], [[[254, 1168], [253, 1169], [253, 1170], [253, 1171], [254, 1170], [255, 1170], [256, 1170], [257, 1171], [257, 1172], [258, 1173], [259, 1173], [260, 1173], [261, 1174], [261, 1175], [262, 1176], [262, 1177], [263, 1176], [264, 1176], [265, 1177], [266, 1177], [265, 1176], [264, 1175], [264, 1174], [263, 1174], [262, 1173], [261, 1172], [260, 1172], [259, 1171], [258, 1171], [257, 1171], [256, 1170], [256, 1169], [256, 1168], [255, 1168]]]]","[[], 5]"
5,5,"[[[283, 1098]], [[282, 1099]], [[281, 1099]], [[280, 1099]], [[279, 1100]], [[278, 1099]], [[277, 1100]], [[276, 1100]], [[275, 1101]], [[275, 1102]], [[275, 1103]], [[275, 1104]], [[275, 1105]], [[275, 1106]], [[276, 1107]], [[277, 1108]], [[278, 1109]], [[279, 1110]], [[280, 1110]], [[281, 1110]], [[282, 1109]], [[283, 1109]], [[284, 1109]], [[285, 1109]], [[286, 1110]], [[287, 1110]], [[288, 1109]], [[289, 1110]], [[290, 1110]], [[291, 1110]], [[292, 1110]], [[293, 1110]], [[294, 1110]], [[295, 1110]], [[296, 1110]], [[297, 1109]], [[297, 1108]], [[298, 1107]], [[298, 1106]], [[298, 1105]], [[298, 1104]], [[297, 1103]], [[297, 1102]], [[296, 1102]], [[295, 1102]], [[294, 1101]], [[293, 1100]], [[292, 1100]], [[291, 1099]], [[290, 1099]], [[289, 1099]], [[288, 1098]], [[287, 1098]], [[286, 1098]], [[285, 1098]], [[284, 1098]]]","[[[[286, 1092], [286, 1093], [286, 1094], [286, 1095], [285, 1096], [284, 1096], [283, 1096], [282, 1097], [281, 1098], [280, 1098], [279, 1098], [278, 1098], [277, 1098], [276, 1098], [275, 1098], [274, 1098], [274, 1099], [273, 1100], [274, 1100], [275, 1099], [276, 1099], [277, 1099], [278, 1098], [279, 1099], [280, 1098], [281, 1098], [282, 1098], [283, 1097], [284, 1097], [285, 1097], [286, 1097], [287, 1097], [286, 1096], [287, 1095], [287, 1094], [288, 1093], [289, 1093], [290, 1093], [291, 1093], [291, 1092], [290, 1092], [289, 1092], [288, 1092], [287, 1092]]], [], [[[299, 1108], [299, 1109], [299, 1110], [298, 1111], [298, 1112], [297, 1113], [296, 1114], [295, 1115], [294, 1115], [293, 1114], [293, 1113], [293, 1112], [293, 1111], [292, 1111], [291, 1111], [291, 1112], [290, 1113], [289, 1113], [288, 1114], [287, 1115], [286, 1116], [287, 1116], [288, 1116], [289, 1116], [290, 1115], [291, 1114], [292, 1114], [293, 1115], [294, 1116], [295, 1115], [296, 1116], [297, 1116], [298, 1116], [298, 1115], [298, 1114], [299, 1113], [299, 1112], [300, 1111], [299, 1110], [299, 1109]]]]","[6, [], 7]"
6,6,"[[[721, 1093]], [[720, 1094]], [[719, 1094]], [[718, 1094]], [[717, 1095]], [[716, 1096]], [[715, 1096]], [[714, 1097]], [[714, 1098]], [[713, 1099]], [[712, 1100]], [[712, 1101]], [[711, 1102]], [[711, 1103]], [[711, 1104]], [[711, 1105]], [[711, 1106]], [[711, 1107]], [[711, 1108]], [[711, 1109]], [[712, 1110]], [[713, 1111]], [[714, 1112]], [[714, 1113]], [[715, 1114]], [[715, 1115]], [[715, 1116]], [[716, 1117]], [[717, 1118]], [[717, 1119]], [[717, 1120]], [[717, 1121]], [[718, 1121]], [[719, 1122]], [[720, 1122]], [[721, 1123]], [[722, 1123]], [[723, 1123]], [[724, 1123]], [[725, 1123]], [[726, 1122]], [[727, 1122]], [[728, 1122]], [[729, 1121]], [[730, 1120]], [[730, 1119]], [[731, 1118]], [[731, 1117]], [[732, 1116]], [[733, 1115]], [[733, 1114]], [[734, 1113]], [[734, 1112]], [[735, 1111]], [[735, 1110]], [[735, 1109]], [[735, 1108]], [[735, 1107]], [[735, 1106]], [[734, 1105]], [[734, 1104]], [[733, 1103]], [[733, 1102]], [[733, 1101]], [[732, 1100]], [[731, 1099]], [[731, 1098]], [[730, 1097]], [[730, 1096]], [[729, 1095]], [[728, 1095]], [[727, 1095]], [[726, 1094]], [[725, 1094]], [[724, 1094]], [[723, 1093]], [[722, 1093]]]",[[]],[]
