,ncm_ind,ncm_cordi,pore,pore_ind
0,0,"[[[95, 1162]], [[94, 1163]], [[93, 1164]], [[92, 1164]], [[91, 1165]], [[90, 1166]], [[89, 1166]], [[89, 1167]], [[90, 1168]], [[90, 1169]], [[91, 1170]], [[90, 1171]], [[90, 1172]], [[90, 1173]], [[90, 1174]], [[89, 1175]], [[89, 1176]], [[89, 1177]], [[89, 1178]], [[89, 1179]], [[89, 1180]], [[90, 1181]], [[90, 1182]], [[91, 1182]], [[92, 1182]], [[93, 1183]], [[94, 1184]], [[95, 1184]], [[96, 1185]], [[97, 1185]], [[98, 1185]], [[99, 1185]], [[100, 1184]], [[101, 1183]], [[102, 1183]], [[103, 1182]], [[104, 1181]], [[105, 1181]], [[106, 1180]], [[107, 1180]], [[108, 1180]], [[109, 1180]], [[110, 1179]], [[111, 1178]], [[111, 1177]], [[111, 1176]], [[111, 1175]], [[111, 1174]], [[111, 1173]], [[112, 1172]], [[112, 1171]], [[112, 1170]], [[113, 1169]], [[113, 1168]], [[113, 1167]], [[112, 1166]], [[112, 1165]], [[111, 1164]], [[110, 1164]], [[109, 1164]], [[108, 1164]], [[107, 1164]], [[106, 1165]], [[105, 1165]], [[104, 1166]], [[103, 1166]], [[102, 1166]], [[101, 1165]], [[100, 1165]], [[99, 1165]], [[98, 1164]], [[97, 1163]], [[96, 1162]]]",[[]],[]
1,1,"[[[618, 1156]], [[617, 1157]], [[616, 1157]], [[616, 1158]], [[615, 1159]], [[615, 1160]], [[614, 1161]], [[615, 1162]], [[615, 1163]], [[615, 1164]], [[615, 1165]], [[615, 1166]], [[614, 1167]], [[614, 1168]], [[615, 1169]], [[615, 1170]], [[616, 1171]], [[617, 1170]], [[618, 1170]], [[619, 1171]], [[619, 1172]], [[619, 1173]], [[619, 1174]], [[620, 1175]], [[620, 1176]], [[621, 1177]], [[622, 1177]], [[623, 1178]], [[624, 1179]], [[625, 1180]], [[626, 1180]], [[627, 1181]], [[628, 1181]], [[629, 1180]], [[630, 1180]], [[631, 1180]], [[632, 1181]], [[633, 1181]], [[634, 1181]], [[635, 1180]], [[636, 1179]], [[637, 1179]], [[637, 1178]], [[638, 1177]], [[639, 1176]], [[639, 1175]], [[640, 1174]], [[641, 1173]], [[641, 1172]], [[642, 1171]], [[642, 1170]], [[642, 1169]], [[642, 1168]], [[642, 1167]], [[642, 1166]], [[641, 1165]], [[640, 1164]], [[639, 1163]], [[638, 1163]], [[637, 1162]], [[636, 1162]], [[635, 1162]], [[634, 1162]], [[633, 1162]], [[632, 1163]], [[631, 1163]], [[630, 1163]], [[629, 1163]], [[628, 1164]], [[627, 1165]], [[626, 1165]], [[625, 1166]], [[624, 1166]], [[623, 1165]], [[622, 1165]], [[621, 1164]], [[622, 1163]], [[623, 1163]], [[624, 1163]], [[624, 1162]], [[624, 1161]], [[624, 1160]], [[624, 1159]], [[623, 1158]], [[622, 1158]], [[621, 1158]], [[620, 1158]], [[619, 1157]]]",[[]],[]
2,2,"[[[567, 1156]], [[566, 1157]], [[566, 1158]], [[566, 1159]], [[566, 1160]], [[567, 1161]], [[568, 1162]], [[569, 1163]], [[569, 1164]], [[570, 1165]], [[571, 1166]], [[572, 1166]], [[573, 1167]], [[574, 1167]], [[575, 1168]], [[576, 1168]], [[577, 1168]], [[578, 1169]], [[579, 1169]], [[580, 1169]], [[580, 1168]], [[581, 1167]], [[582, 1167]], [[582, 1166]], [[583, 1165]], [[583, 1164]], [[583, 1163]], [[583, 1162]], [[582, 1161]], [[582, 1160]], [[581, 1160]], [[580, 1160]], [[579, 1160]], [[578, 1160]], [[577, 1160]], [[576, 1159]], [[575, 1159]], [[574, 1158]], [[573, 1158]], [[572, 1157]], [[571, 1156]], [[570, 1156]], [[569, 1156]], [[568, 1156]]]","[[], [[[578, 1150], [578, 1151], [579, 1152], [579, 1153], [580, 1154], [581, 1155], [581, 1156], [580, 1157], [579, 1157], [578, 1156], [578, 1155], [577, 1156], [576, 1155], [575, 1155], [574, 1155], [573, 1156], [574, 1157], [575, 1157], [576, 1158], [577, 1157], [578, 1157], [579, 1157], [580, 1158], [581, 1159], [582, 1159], [583, 1159], [583, 1158], [582, 1157], [581, 1156], [581, 1155], [582, 1154], [582, 1153], [581, 1153], [580, 1153], [579, 1152], [579, 1151], [579, 1150]]]]","[[], 0]"
3,3,"[[[518, 1150]], [[517, 1151]], [[517, 1152]], [[516, 1153]], [[515, 1153]], [[514, 1154]], [[514, 1155]], [[514, 1156]], [[514, 1157]], [[514, 1158]], [[514, 1159]], [[513, 1160]], [[514, 1161]], [[514, 1162]], [[515, 1163]], [[516, 1163]], [[517, 1163]], [[518, 1163]], [[519, 1163]], [[520, 1162]], [[520, 1161]], [[521, 1160]], [[522, 1159]], [[523, 1160]], [[524, 1160]], [[525, 1160]], [[526, 1160]], [[527, 1160]], [[528, 1161]], [[529, 1161]], [[530, 1161]], [[531, 1161]], [[532, 1160]], [[533, 1159]], [[533, 1158]], [[533, 1157]], [[532, 1156]], [[531, 1155]], [[530, 1155]], [[529, 1155]], [[528, 1154]], [[527, 1154]], [[526, 1153]], [[525, 1153]], [[524, 1153]], [[523, 1152]], [[522, 1152]], [[521, 1152]], [[520, 1152]], [[519, 1151]]]",[[]],[]
4,4,"[[[675, 1137]], [[675, 1138]], [[675, 1139]], [[675, 1140]], [[674, 1141]], [[674, 1142]], [[674, 1143]], [[675, 1144]], [[674, 1145]], [[673, 1145]], [[672, 1146]], [[671, 1146]], [[670, 1146]], [[669, 1147]], [[668, 1147]], [[667, 1148]], [[666, 1148]], [[665, 1148]], [[664, 1149]], [[663, 1150]], [[662, 1151]], [[661, 1151]], [[660, 1151]], [[659, 1151]], [[658, 1151]], [[657, 1152]], [[656, 1152]], [[655, 1152]], [[654, 1152]], [[653, 1153]], [[652, 1153]], [[651, 1154]], [[650, 1155]], [[649, 1155]], [[648, 1155]], [[647, 1156]], [[646, 1156]], [[645, 1156]], [[645, 1157]], [[645, 1158]], [[645, 1159]], [[645, 1160]], [[645, 1161]], [[645, 1162]], [[645, 1163]], [[645, 1164]], [[645, 1165]], [[645, 1166]], [[645, 1167]], [[645, 1168]], [[645, 1169]], [[645, 1170]], [[645, 1171]], [[645, 1172]], [[646, 1173]], [[646, 1174]], [[647, 1174]], [[648, 1174]], [[649, 1174]], [[650, 1174]], [[651, 1174]], [[652, 1173]], [[653, 1173]], [[654, 1173]], [[655, 1173]], [[656, 1173]], [[657, 1174]], [[658, 1175]], [[658, 1176]], [[659, 1176]], [[660, 1177]], [[661, 1178]], [[662, 1179]], [[663, 1180]], [[664, 1180]], [[665, 1180]], [[666, 1180]], [[667, 1180]], [[668, 1181]], [[669, 1182]], [[670, 1181]], [[671, 1181]], [[672, 1181]], [[673, 1180]], [[674, 1179]], [[675, 1179]], [[676, 1178]], [[677, 1178]], [[678, 1178]], [[679, 1177]], [[680, 1176]], [[680, 1175]], [[681, 1174]], [[681, 1173]], [[681, 1172]], [[682, 1171]], [[682, 1170]], [[683, 1169]], [[683, 1168]], [[683, 1167]], [[683, 1166]], [[683, 1165]], [[683, 1164]], [[684, 1163]], [[685, 1162]], [[686, 1161]], [[686, 1160]], [[686, 1159]], [[687, 1158]], [[687, 1157]], [[686, 1156]], [[686, 1155]], [[686, 1154]], [[686, 1153]], [[685, 1152]], [[686, 1151]], [[685, 1150]], [[685, 1149]], [[685, 1148]], [[685, 1147]], [[685, 1146]], [[685, 1145]], [[685, 1144]], [[685, 1143]], [[684, 1142]], [[684, 1141]], [[683, 1140]], [[682, 1140]], [[681, 1140]], [[680, 1140]], [[679, 1139]], [[678, 1138]], [[677, 1137]], [[676, 1137]]]","[[], [[[647, 1146], [646, 1147], [645, 1148], [644, 1148], [645, 1148], [646, 1148], [647, 1147], [648, 1148], [648, 1149], [649, 1149], [650, 1148], [651, 1148], [652, 1148], [653, 1149], [652, 1150], [652, 1151], [653, 1151], [654, 1151], [655, 1151], [656, 1151], [656, 1150], [655, 1150], [654, 1150], [653, 1149], [652, 1148], [652, 1147], [651, 1147], [650, 1147], [649, 1146], [648, 1146]]], [[[697, 1120], [697, 1121], [697, 1122], [698, 1123], [698, 1124], [698, 1125], [698, 1126], [698, 1127], [697, 1128], [696, 1129], [696, 1130], [696, 1131], [696, 1132], [695, 1133], [695, 1134], [695, 1135], [695, 1136], [694, 1137], [693, 1138], [693, 1139], [692, 1140], [691, 1141], [690, 1142], [689, 1143], [688, 1143], [687, 1142], [686, 1142], [686, 1143], [686, 1144], [686, 1145], [686, 1146], [686, 1147], [686, 1148], [686, 1149], [686, 1150], [687, 1149], [688, 1148], [688, 1147], [689, 1146], [690, 1146], [691, 1145], [692, 1144], [692, 1143], [693, 1142], [693, 1141], [694, 1140], [694, 1139], [694, 1138], [695, 1137], [695, 1136], [696, 1135], [697, 1134], [698, 1134], [698, 1133], [699, 1132], [700, 1132], [701, 1131], [702, 1131], [702, 1130], [702, 1129], [702, 1128], [702, 1127], [702, 1126], [702, 1125], [703, 1124], [703, 1123], [702, 1123], [701, 1124], [700, 1123], [700, 1122], [700, 1121], [699, 1120], [698, 1120]]]]","[[], 1, 2]"
5,5,"[[[756, 1134]], [[755, 1135]], [[754, 1135]], [[753, 1135]], [[752, 1136]], [[751, 1136]], [[750, 1136]], [[749, 1136]], [[748, 1137]], [[747, 1137]], [[746, 1138]], [[745, 1138]], [[744, 1138]], [[743, 1139]], [[742, 1140]], [[741, 1140]], [[741, 1141]], [[740, 1142]], [[739, 1142]], [[738, 1143]], [[737, 1144]], [[737, 1145]], [[736, 1146]], [[736, 1147]], [[736, 1148]], [[736, 1149]], [[735, 1150]], [[735, 1151]], [[734, 1152]], [[734, 1153]], [[734, 1154]], [[733, 1155]], [[733, 1156]], [[733, 1157]], [[733, 1158]], [[733, 1159]], [[733, 1160]], [[733, 1161]], [[733, 1162]], [[733, 1163]], [[733, 1164]], [[733, 1165]], [[733, 1166]], [[733, 1167]], [[734, 1168]], [[735, 1169]], [[735, 1170]], [[736, 1170]], [[737, 1171]], [[738, 1172]], [[739, 1172]], [[740, 1173]], [[741, 1173]], [[742, 1174]], [[743, 1174]], [[744, 1174]], [[745, 1174]], [[746, 1175]], [[747, 1175]], [[748, 1175]], [[749, 1176]], [[749, 1177]], [[750, 1178]], [[750, 1179]], [[751, 1179]], [[752, 1180]], [[753, 1180]], [[754, 1179]], [[755, 1178]], [[755, 1177]], [[756, 1176]], [[757, 1176]], [[758, 1177]], [[759, 1177]], [[760, 1178]], [[760, 1179]], [[761, 1179]], [[762, 1179]], [[763, 1180]], [[764, 1179]], [[765, 1178]], [[766, 1177]], [[767, 1177]], [[768, 1176]], [[769, 1176]], [[770, 1176]], [[771, 1176]], [[772, 1176]], [[772, 1175]], [[773, 1174]], [[773, 1173]], [[773, 1172]], [[774, 1171]], [[774, 1170]], [[775, 1169]], [[775, 1168]], [[775, 1167]], [[776, 1166]], [[775, 1165]], [[776, 1164]], [[776, 1163]], [[776, 1162]], [[776, 1161]], [[777, 1160]], [[777, 1159]], [[777, 1158]], [[777, 1157]], [[778, 1156]], [[777, 1155]], [[777, 1154]], [[777, 1153]], [[777, 1152]], [[778, 1151]], [[778, 1150]], [[779, 1149]], [[778, 1148]], [[778, 1147]], [[778, 1146]], [[778, 1145]], [[778, 1144]], [[778, 1145]], [[777, 1146]], [[776, 1145]], [[776, 1144]], [[776, 1143]], [[776, 1142]], [[775, 1141]], [[774, 1140]], [[774, 1139]], [[773, 1138]], [[772, 1137]], [[771, 1138]], [[770, 1137]], [[769, 1137]], [[768, 1137]], [[767, 1136]], [[766, 1136]], [[765, 1136]], [[764, 1136]], [[763, 1136]], [[762, 1135]], [[761, 1135]], [[760, 1134]], [[759, 1134]], [[758, 1134]], [[757, 1134]]]",[[]],[]
6,6,"[[[719, 1127]], [[718, 1128]], [[717, 1128]], [[716, 1128]], [[715, 1129]], [[714, 1130]], [[713, 1131]], [[712, 1132]], [[711, 1133]], [[710, 1133]], [[709, 1134]], [[708, 1135]], [[707, 1135]], [[706, 1135]], [[705, 1134]], [[704, 1133]], [[703, 1133]], [[704, 1134]], [[703, 1135]], [[703, 1136]], [[703, 1137]], [[702, 1138]], [[701, 1138]], [[700, 1138]], [[699, 1137]], [[699, 1136]], [[699, 1137]], [[698, 1138]], [[698, 1139]], [[697, 1140]], [[696, 1140]], [[695, 1141]], [[694, 1142]], [[694, 1143]], [[694, 1144]], [[693, 1145]], [[692, 1146]], [[693, 1147]], [[693, 1148]], [[693, 1149]], [[693, 1150]], [[692, 1151]], [[692, 1152]], [[692, 1153]], [[691, 1154]], [[691, 1155]], [[690, 1156]], [[690, 1157]], [[690, 1158]], [[689, 1159]], [[689, 1160]], [[688, 1161]], [[688, 1162]], [[687, 1163]], [[687, 1164]], [[687, 1165]], [[686, 1166]], [[687, 1167]], [[687, 1168]], [[687, 1169]], [[687, 1170]], [[688, 1171]], [[688, 1172]], [[689, 1173]], [[689, 1174]], [[690, 1175]], [[691, 1175]], [[692, 1175]], [[693, 1175]], [[694, 1174]], [[695, 1174]], [[696, 1174]], [[697, 1174]], [[698, 1173]], [[699, 1173]], [[700, 1172]], [[701, 1172]], [[702, 1171]], [[703, 1170]], [[704, 1169]], [[705, 1169]], [[706, 1169]], [[707, 1169]], [[708, 1169]], [[709, 1170]], [[710, 1169]], [[711, 1169]], [[712, 1169]], [[713, 1168]], [[714, 1167]], [[715, 1168]], [[716, 1168]], [[716, 1167]], [[717, 1166]], [[718, 1166]], [[719, 1166]], [[720, 1165]], [[721, 1165]], [[721, 1164]], [[722, 1163]], [[723, 1162]], [[724, 1162]], [[725, 1161]], [[725, 1160]], [[726, 1159]], [[727, 1159]], [[727, 1158]], [[728, 1157]], [[728, 1156]], [[729, 1155]], [[729, 1154]], [[730, 1153]], [[730, 1152]], [[730, 1151]], [[731, 1150]], [[731, 1149]], [[732, 1148]], [[732, 1147]], [[732, 1146]], [[733, 1145]], [[734, 1144]], [[734, 1143]], [[734, 1142]], [[735, 1141]], [[734, 1140]], [[734, 1139]], [[733, 1138]], [[732, 1137]], [[731, 1136]], [[730, 1135]], [[729, 1134]], [[728, 1133]], [[728, 1132]], [[727, 1132]], [[726, 1131]], [[725, 1130]], [[724, 1130]], [[723, 1129]], [[722, 1129]], [[721, 1128]], [[720, 1128]]]","[[[[697, 1120], [697, 1121], [697, 1122], [698, 1123], [698, 1124], [698, 1125], [698, 1126], [698, 1127], [697, 1128], [696, 1129], [696, 1130], [696, 1131], [696, 1132], [695, 1133], [695, 1134], [695, 1135], [695, 1136], [694, 1137], [693, 1138], [693, 1139], [692, 1140], [691, 1141], [690, 1142], [689, 1143], [688, 1143], [687, 1142], [686, 1142], [686, 1143], [686, 1144], [686, 1145], [686, 1146], [686, 1147], [686, 1148], [686, 1149], [686, 1150], [687, 1149], [688, 1148], [688, 1147], [689, 1146], [690, 1146], [691, 1145], [692, 1144], [692, 1143], [693, 1142], [693, 1141], [694, 1140], [694, 1139], [694, 1138], [695, 1137], [695, 1136], [696, 1135], [697, 1134], [698, 1134], [698, 1133], [699, 1132], [700, 1132], [701, 1131], [702, 1131], [702, 1130], [702, 1129], [702, 1128], [702, 1127], [702, 1126], [702, 1125], [703, 1124], [703, 1123], [702, 1123], [701, 1124], [700, 1123], [700, 1122], [700, 1121], [699, 1120], [698, 1120]]], [], [[[722, 1167], [721, 1168], [720, 1168], [720, 1169], [719, 1170], [718, 1170], [717, 1169], [716, 1169], [715, 1169], [714, 1168], [713, 1169], [712, 1170], [711, 1170], [710, 1170], [710, 1171], [710, 1172], [711, 1173], [712, 1172], [713, 1172], [714, 1173], [715, 1173], [716, 1174], [717, 1173], [718, 1173], [719, 1173], [719, 1172], [720, 1171], [721, 1171], [722, 1171], [722, 1170], [723, 1169], [724, 1168], [725, 1168], [726, 1168], [727, 1168], [728, 1168], [729, 1168], [730, 1168], [729, 1168], [728, 1168], [727, 1168], [726, 1168], [725, 1167], [724, 1167], [724, 1168], [723, 1169], [722, 1168]]]]","[2, [], 4]"
7,7,"[[[174, 1120]], [[173, 1121]], [[172, 1122]], [[171, 1123]], [[171, 1124]], [[170, 1125]], [[169, 1126]], [[168, 1127]], [[168, 1128]], [[168, 1129]], [[167, 1130]], [[167, 1131]], [[167, 1132]], [[167, 1133]], [[168, 1134]], [[168, 1135]], [[169, 1136]], [[169, 1137]], [[170, 1138]], [[171, 1139]], [[171, 1140]], [[171, 1141]], [[172, 1142]], [[173, 1143]], [[174, 1144]], [[174, 1145]], [[174, 1146]], [[174, 1147]], [[174, 1148]], [[174, 1149]], [[174, 1150]], [[174, 1151]], [[173, 1152]], [[173, 1153]], [[173, 1154]], [[172, 1155]], [[171, 1156]], [[170, 1157]], [[170, 1158]], [[169, 1159]], [[169, 1160]], [[169, 1161]], [[169, 1162]], [[170, 1163]], [[171, 1163]], [[172, 1164]], [[173, 1165]], [[173, 1166]], [[174, 1167]], [[175, 1167]], [[176, 1167]], [[177, 1168]], [[178, 1168]], [[179, 1169]], [[180, 1170]], [[181, 1171]], [[182, 1172]], [[183, 1172]], [[184, 1172]], [[185, 1172]], [[186, 1173]], [[187, 1173]], [[188, 1174]], [[189, 1175]], [[189, 1176]], [[190, 1176]], [[191, 1176]], [[192, 1177]], [[193, 1177]], [[194, 1178]], [[195, 1179]], [[196, 1180]], [[197, 1180]], [[198, 1180]], [[199, 1181]], [[200, 1181]], [[201, 1181]], [[202, 1180]], [[203, 1179]], [[204, 1179]], [[205, 1178]], [[206, 1178]], [[207, 1178]], [[208, 1178]], [[209, 1177]], [[210, 1176]], [[211, 1176]], [[212, 1176]], [[213, 1176]], [[214, 1176]], [[215, 1176]], [[216, 1177]], [[216, 1176]], [[217, 1175]], [[217, 1174]], [[218, 1173]], [[218, 1172]], [[219, 1171]], [[219, 1170]], [[220, 1169]], [[220, 1168]], [[221, 1167]], [[221, 1166]], [[221, 1165]], [[222, 1164]], [[222, 1163]], [[222, 1162]], [[223, 1161]], [[224, 1160]], [[224, 1159]], [[224, 1158]], [[224, 1157]], [[224, 1156]], [[225, 1155]], [[225, 1154]], [[224, 1153]], [[224, 1152]], [[224, 1151]], [[223, 1150]], [[222, 1149]], [[222, 1148]], [[221, 1147]], [[220, 1146]], [[219, 1146]], [[218, 1145]], [[218, 1144]], [[217, 1143]], [[217, 1142]], [[216, 1141]], [[216, 1140]], [[215, 1140]], [[214, 1139]], [[213, 1138]], [[212, 1137]], [[211, 1136]], [[210, 1135]], [[209, 1135]], [[208, 1134]], [[207, 1134]], [[206, 1133]], [[205, 1133]], [[204, 1134]], [[203, 1133]], [[202, 1133]], [[201, 1132]], [[200, 1131]], [[199, 1131]], [[198, 1130]], [[197, 1130]], [[196, 1129]], [[195, 1128]], [[194, 1127]], [[193, 1126]], [[192, 1126]], [[191, 1126]], [[190, 1126]], [[189, 1125]], [[188, 1124]], [[187, 1123]], [[186, 1123]], [[185, 1123]], [[184, 1123]], [[183, 1123]], [[182, 1123]], [[181, 1122]], [[180, 1121]], [[179, 1121]], [[178, 1121]], [[177, 1121]], [[176, 1121]], [[175, 1120]]]","[[], [[[175, 1169], [174, 1170], [174, 1171], [173, 1172], [173, 1173], [174, 1174], [174, 1175], [174, 1176], [174, 1177], [175, 1178], [176, 1178], [177, 1179], [178, 1180], [178, 1181], [178, 1182], [178, 1183], [177, 1184], [176, 1185], [176, 1186], [175, 1187], [176, 1187], [177, 1187], [178, 1187], [179, 1186], [180, 1186], [181, 1185], [182, 1184], [183, 1184], [184, 1185], [185, 1186], [185, 1187], [186, 1188], [187, 1188], [188, 1188], [189, 1187], [190, 1187], [191, 1186], [192, 1185], [193, 1185], [194, 1186], [195, 1187], [195, 1188], [196, 1188], [196, 1187], [195, 1186], [195, 1185], [196, 1184], [195, 1183], [194, 1182], [194, 1181], [193, 1182], [193, 1183], [192, 1184], [191, 1185], [190, 1185], [189, 1186], [188, 1186], [187, 1186], [186, 1186], [185, 1185], [185, 1184], [184, 1183], [183, 1182], [182, 1182], [181, 1182], [180, 1181], [179, 1180], [180, 1179], [180, 1178], [179, 1177], [178, 1176], [178, 1175], [178, 1174], [178, 1173], [178, 1172], [177, 1171], [177, 1170], [176, 1169]]], [[[210, 1179], [210, 1180], [211, 1181], [210, 1182], [209, 1182], [208, 1182], [207, 1182], [207, 1183], [206, 1184], [206, 1185], [205, 1186], [204, 1185], [204, 1186], [204, 1187], [205, 1188], [205, 1189], [205, 1190], [205, 1191], [206, 1192], [207, 1192], [207, 1191], [207, 1190], [208, 1189], [208, 1188], [208, 1187], [208, 1186], [209, 1185], [210, 1185], [211, 1186], [212, 1187], [212, 1188], [213, 1189], [214, 1188], [214, 1187], [213, 1186], [213, 1185], [213, 1184], [212, 1183], [211, 1182], [211, 1181], [211, 1180]]], [[[184, 1102], [184, 1103], [184, 1104], [185, 1104], [186, 1104], [187, 1104], [188, 1105], [187, 1106], [187, 1107], [187, 1108], [186, 1109], [185, 1110], [184, 1111], [183, 1111], [182, 1112], [182, 1113], [181, 1114], [180, 1115], [179, 1115], [179, 1116], [180, 1117], [181, 1117], [182, 1117], [183, 1118], [183, 1119], [184, 1119], [185, 1120], [186, 1121], [186, 1122], [186, 1121], [186, 1120], [185, 1119], [186, 1118], [187, 1117], [188, 1116], [188, 1115], [189, 1114], [189, 1113], [190, 1112], [189, 1111], [188, 1110], [189, 1109], [190, 1108], [190, 1107], [189, 1106], [189, 1105], [189, 1104], [189, 1103], [188, 1103], [187, 1103], [186, 1103], [185, 1102]]]]","[[], 5, 6, 7]"
8,8,"[[[382, 1118]], [[381, 1119]], [[380, 1120]], [[379, 1120]], [[378, 1121]], [[377, 1121]], [[376, 1121]], [[375, 1122]], [[374, 1122]], [[373, 1122]], [[372, 1123]], [[372, 1124]], [[371, 1125]], [[371, 1126]], [[370, 1127]], [[370, 1128]], [[369, 1129]], [[369, 1130]], [[369, 1131]], [[369, 1132]], [[369, 1133]], [[368, 1134]], [[367, 1134]], [[366, 1135]], [[365, 1135]], [[365, 1136]], [[364, 1137]], [[364, 1138]], [[364, 1139]], [[364, 1140]], [[364, 1141]], [[364, 1142]], [[364, 1143]], [[364, 1144]], [[365, 1145]], [[365, 1146]], [[366, 1147]], [[366, 1148]], [[367, 1148]], [[368, 1149]], [[369, 1150]], [[370, 1151]], [[370, 1152]], [[371, 1153]], [[372, 1153]], [[373, 1154]], [[374, 1155]], [[375, 1155]], [[376, 1156]], [[377, 1157]], [[378, 1158]], [[379, 1158]], [[380, 1159]], [[381, 1159]], [[382, 1159]], [[383, 1159]], [[384, 1160]], [[384, 1161]], [[384, 1162]], [[384, 1163]], [[384, 1164]], [[385, 1165]], [[385, 1166]], [[386, 1167]], [[386, 1168]], [[386, 1169]], [[387, 1170]], [[387, 1171]], [[387, 1172]], [[387, 1173]], [[387, 1174]], [[387, 1175]], [[387, 1176]], [[387, 1177]], [[387, 1178]], [[388, 1179]], [[388, 1180]], [[388, 1181]], [[388, 1182]], [[389, 1183]], [[389, 1184]], [[389, 1185]], [[389, 1186]], [[390, 1187]], [[390, 1188]], [[390, 1189]], [[391, 1190]], [[392, 1191]], [[393, 1192]], [[394, 1193]], [[395, 1193]], [[396, 1193]], [[397, 1193]], [[398, 1192]], [[399, 1192]], [[400, 1192]], [[401, 1192]], [[402, 1193]], [[403, 1194]], [[404, 1195]], [[405, 1196]], [[406, 1196]], [[407, 1197]], [[408, 1196]], [[409, 1196]], [[410, 1196]], [[411, 1195]], [[411, 1194]], [[412, 1193]], [[413, 1192]], [[414, 1192]], [[415, 1191]], [[416, 1191]], [[417, 1191]], [[418, 1191]], [[419, 1191]], [[420, 1191]], [[421, 1191]], [[422, 1191]], [[423, 1191]], [[424, 1191]], [[425, 1191]], [[426, 1192]], [[427, 1191]], [[428, 1190]], [[429, 1190]], [[430, 1190]], [[431, 1190]], [[432, 1190]], [[431, 1189]], [[431, 1188]], [[431, 1187]], [[431, 1186]], [[431, 1185]], [[431, 1184]], [[431, 1183]], [[431, 1182]], [[431, 1181]], [[431, 1180]], [[431, 1179]], [[431, 1178]], [[431, 1177]], [[431, 1176]], [[431, 1175]], [[431, 1174]], [[431, 1173]], [[431, 1172]], [[430, 1171]], [[430, 1170]], [[429, 1169]], [[428, 1169]], [[427, 1168]], [[426, 1168]], [[425, 1167]], [[424, 1167]], [[423, 1167]], [[422, 1166]], [[421, 1165]], [[420, 1164]], [[419, 1164]], [[418, 1163]], [[417, 1163]], [[416, 1162]], [[415, 1161]], [[414, 1160]], [[413, 1159]], [[412, 1159]], [[411, 1159]], [[410, 1158]], [[409, 1157]], [[408, 1156]], [[407, 1155]], [[406, 1154]], [[405, 1153]], [[405, 1152]], [[405, 1151]], [[404, 1150]], [[404, 1149]], [[403, 1148]], [[403, 1147]], [[402, 1146]], [[402, 1145]], [[402, 1144]], [[401, 1143]], [[400, 1142]], [[400, 1141]], [[400, 1140]], [[400, 1139]], [[400, 1138]], [[399, 1137]], [[399, 1136]], [[398, 1135]], [[398, 1134]], [[397, 1133]], [[396, 1132]], [[395, 1131]], [[394, 1130]], [[393, 1129]], [[392, 1128]], [[391, 1127]], [[390, 1126]], [[390, 1125]], [[389, 1124]], [[388, 1123]], [[388, 1122]], [[388, 1121]], [[387, 1120]], [[387, 1119]], [[386, 1118]], [[385, 1118]], [[384, 1118]], [[383, 1118]]]",[[]],[]
