,#frame,#ncm,center
0,12,81,"[697, 658]"
1,13,84,
2,14,82,
3,15,87,
4,16,82,
5,17,78,
6,18,78,
7,19,74,
8,20,76,
9,21,75,
10,22,75,
11,23,77,
12,24,76,
13,25,77,
14,26,78,
15,27,77,
16,28,79,
17,29,80,
18,30,78,
19,31,76,
20,32,73,
21,33,74,
22,34,66,
23,35,67,
24,36,66,
25,37,68,
26,38,75,
27,39,74,
28,40,75,
29,41,75,
30,42,76,
31,43,78,
32,44,76,
33,45,68,
34,46,67,
35,47,59,
36,48,61,
37,49,67,
38,50,69,
39,51,64,
40,52,65,
