,#frame,#ncm,center
0,1,41,"[489, 862]"
1,2,45,
2,3,44,
3,4,45,
4,5,49,
5,6,49,
6,7,55,
7,8,59,
8,9,56,
9,10,53,
10,11,53,
11,12,53,
12,13,52,
13,14,49,
14,15,55,
15,16,51,
16,17,51,
17,18,50,
18,19,46,
19,20,45,
