,#frame,#ncm,center
0,17,20,"[268, 1020]"
1,18,20,"[268, 1020]"
2,19,,
3,20,,
4,21,,
5,22,24,
6,23,23,
7,24,24,
8,25,25,
9,26,25,
10,27,,
11,28,28,
12,29,29,
13,30,25,
14,31,26,
15,32,21,
16,33,20,
