,#frame,#ncm,center
0,45,164,"[391, 75]"
1,46,157,"[391, 75]"
2,47,157,"[391, 76]"
3,48,159,"[392, 76]"
4,49,162,
5,50,163,
6,51,156,
7,52,161,
8,53,163,
9,54,161,
10,55,155,
11,56,157,
12,57,153,
