,#frame,#ncm,center
0,50,97,"[420, 514]"
1,51,92,
2,52,93,
3,53,95,
4,54,92,
5,55,87,
6,56,89,
7,57,88,
8,58,95,
9,59,96,
10,60,97,
11,61,97,
12,62,97,
