,#frame,#ncm,center
0,48,90,"[666, 519]"
1,49,95,
2,50,96,
3,51,90,
4,52,91,
5,53,93,
6,54,91,
7,55,86,
8,56,88,
9,57,87,
10,58,94,
11,59,94,
12,60,95,
