,#frame,#ncm,center
0,5,12,"[259, 1037]"
1,6,12,"[260, 1037]"
2,7,16,
3,8,19,
4,9,20,
5,10,18,
6,11,18,
7,12,,
8,13,,
9,14,,
10,15,15,
11,16,,
12,17,,
13,18,,
14,19,,
15,20,,
16,21,17,
17,22,18,
18,23,17,
