,#frame,#ncm,center
0,10,52,"[40, 862]"
1,11,51,
2,12,51,
3,13,49,
4,14,46,
5,15,50,
6,16,45,
7,17,46,
8,18,45,
9,19,42,
10,20,42,
11,21,43,
12,22,44,
13,23,43,
14,24,43,
15,25,44,
16,26,47,
17,27,46,
18,28,47,
