,#frame,#ncm,center
0,13,43,"[251, 909]"
1,14,41,"[251, 909]"
2,15,45,"[250, 909]"
3,16,40,"[249, 909]"
4,17,40,
5,18,37,
6,19,35,
7,20,36,
8,21,36,
9,22,38,
10,23,39,
11,24,40,
12,25,41,
13,26,43,
14,27,42,
15,28,44,
16,29,46,
17,30,45,
18,31,45,
