,#frame,#ncm,center
0,26,167,"[181, 136]"
1,27,166,"[182, 136]"
2,28,165,
3,29,165,
4,30,166,
5,31,169,
6,32,173,
7,33,173,
8,34,160,
9,35,161,
10,36,156,
11,37,159,
12,38,168,
13,39,166,
14,40,167,
15,41,166,
16,42,169,
17,43,171,
18,44,170,
19,45,158,
20,46,152,
21,47,149,
22,48,151,
23,49,153,
24,50,155,
25,51,150,
26,52,155,
