,#frame,#ncm,center
0,92,128,"[583, 301]"
1,93,132,"[582, 301]"
2,94,137,
3,95,135,
4,96,130,
5,97,123,
6,98,124,
7,99,124,
8,100,126,
9,101,127,
10,102,124,
11,103,123,
12,104,124,
13,105,124,
14,106,120,
15,107,127,
16,108,134,
17,109,128,
18,110,134,
19,111,130,
20,112,132,
21,113,137,
22,114,133,
23,115,134,
24,116,134,
25,117,125,
26,118,134,
27,119,139,
28,120,137,
29,121,137,
30,122,137,
31,123,132,
32,124,136,
