,#frame,#ncm,center
0,28,94,"[108, 605]"
1,29,95,
2,30,94,
3,31,92,
4,32,91,
5,33,92,
6,34,83,
7,35,85,
8,36,87,
9,37,89,
10,38,94,
11,39,93,
12,40,93,
13,41,94,
14,42,94,
15,43,97,
16,44,98,
17,45,87,
18,46,83,
19,47,75,
20,48,77,
21,49,82,
22,50,83,
23,51,73,
24,52,74,
