,#frame,#ncm,center
0,32,66,"[257, 710]"
1,33,66,"[257, 711]"
2,34,58,"[256, 713]"
3,35,60,"[256, 713]"
4,36,59,
5,37,61,
6,38,66,
7,39,65,
8,40,67,
9,41,67,
10,42,68,
11,43,69,
12,44,69,
13,45,60,
14,46,59,
