,#frame,#ncm,center
0,564,69,"[231, 716]"
1,565,69,"[231, 715]"
2,566,68,
3,567,66,
4,568,68,
5,569,68,
6,570,73,
7,571,71,
8,572,75,
9,573,74,
10,574,76,
11,575,75,
12,576,74,
13,577,74,
14,578,70,
15,579,69,
16,580,69,
17,581,75,
18,582,74,
19,583,73,
20,584,73,
21,585,71,
22,586,72,
23,587,67,
24,588,68,
25,589,72,
26,590,74,
27,591,72,
28,592,69,
29,593,70,
30,594,75,
31,595,76,
