,#frame,#ncm,center
0,21,88,"[693, 601]"
1,22,89,
2,23,91,
3,24,92,
4,25,94,
5,26,94,
6,27,93,
7,28,95,
8,29,94,
9,30,91,
10,31,89,
11,32,86,
12,33,87,
