,#frame,#ncm,center
0,112,142,"[484, 244]"
1,113,147,
2,114,143,"[483, 243]"
3,115,144,"[483, 243]"
4,116,144,
5,117,134,
6,118,143,
7,119,148,
8,120,147,
9,121,145,
