,#frame,#ncm,center
0,14,159,"[379, 158]"
1,15,162,
2,16,155,"[377, 158]"
3,17,151,"[377, 158]"
4,18,149,"[377, 158]"
5,19,154,"[376, 158]"
6,20,155,"[375, 158]"
7,21,154,"[375, 158]"
8,22,153,"[375, 158]"
9,23,158,"[375, 158]"
10,24,159,"[374, 158]"
11,25,158,"[373, 158]"
12,26,164,"[372, 159]"
13,27,163,"[371, 159]"
14,28,163,"[371, 159]"
15,29,163,"[371, 159]"
16,30,163,"[370, 159]"
17,31,165,"[370, 159]"
