,#frame,#ncm,center
0,112,74,"[407, 711]"
1,113,79,"[407, 711]"
2,114,72,
3,115,69,
4,116,69,
5,117,62,
6,118,71,
7,119,70,
8,120,69,
9,121,69,
10,122,70,
11,123,66,
12,124,67,
13,125,65,
14,126,65,
15,127,65,
16,128,66,
17,129,64,
18,130,66,
19,131,68,
20,132,65,
21,133,63,
22,134,62,
