,#frame,#ncm,center
0,9,151,"[43, 203]"
1,10,149,"[44, 204]"
2,11,149,
3,12,154,
4,13,155,
5,14,151,"[47, 205]"
6,15,156,"[46, 206]"
7,16,149,"[46, 206]"
8,17,145,"[46, 207]"
9,18,143,"[45, 207]"
10,19,147,"[45, 208]"
11,20,148,"[44, 208]"
12,21,147,
13,22,146,
14,23,151,
15,24,152,
16,25,152,
17,26,157,
18,27,155,
19,28,157,
20,29,158,
21,30,155,
22,31,158,
23,32,165,
24,33,165,
25,34,150,
26,35,152,
27,36,149,
28,37,152,
