,#frame,#ncm,center
0,416,100,"[682, 417]"
1,417,99,
2,418,102,
3,419,103,
4,420,95,
5,421,93,
6,422,91,
7,423,92,
8,424,100,
9,425,102,
10,426,,
11,427,,
12,428,103,
13,429,102,
14,430,97,
15,431,94,
16,432,93,
17,433,94,
18,434,93,
19,435,97,
20,436,100,
21,437,100,
22,438,99,
