,#frame,#ncm,center
0,12,112,"[787, 494]"
1,13,114,"[115, 502]"
2,14,110,"[116, 502]"
3,15,118,
4,16,114,
5,17,110,
6,18,109,
7,19,106,
8,20,108,
9,21,109,
10,22,109,
11,23,112,
12,24,111,
13,25,111,
14,26,115,
15,27,114,
16,28,119,
17,29,117,
18,30,116,
19,31,115,
20,32,114,
21,33,116,
22,34,106,
23,35,107,
