,#frame,#ncm,center
0,18,42,"[275, 870]"
1,19,40,
2,20,40,
3,21,41,
4,22,42,
5,23,44,
6,24,45,
7,25,45,
8,26,48,
9,27,47,
10,28,18,
11,29,19,
