,#frame,#ncm,#ncm2,center
0,112,4,,"[774, 1147]"
1,113,4,,"[775, 1147]"
2,114,6,,
3,115,6,,
4,116,6,,
5,117,7,,
6,118,6,,
7,119,5,,
8,120,7,,
9,121,8,,
10,122,5,,
11,123,,,
12,124,5,1,
13,125,5,1,
14,126,5,3,
15,127,5,3,
16,128,5,3,
17,129,5,3,
18,130,5,3,
19,131,5,3,
20,132,4,2,
21,133,,3,
22,134,,4,
23,135,,3,
24,136,,5,
25,137,,3,
26,138,,2,
27,139,,2,
28,140,,1,
