,#frame,#ncm,center
0,28,74,"[662, 706]"
1,29,74,
2,30,72,
3,31,71,
4,32,68,
5,33,68,
6,34,62,
7,35,63,
8,36,62,
9,37,64,
10,38,70,
11,39,69,
12,40,71,
13,41,72,
14,42,73,
15,43,75,
16,44,75,
17,45,66,
18,46,66,
19,47,58,
20,48,59,
21,49,65,
22,50,67,
23,51,62,
24,52,63,
25,53,70,
26,54,68,
27,55,63,
28,56,63,
29,57,63,
30,58,67,
31,59,64,
32,60,65,
33,61,68,
34,62,69,
35,63,67,
36,64,70,
