,#frame,#ncm,center
0,15,84,"[518, 685]"
1,16,79,"[519, 685]"
2,17,75,
3,18,75,
4,19,71,
5,20,73,
6,21,72,
7,22,72,
8,23,74,
9,24,73,
10,25,74,
11,26,75,
12,27,74,
13,28,76,
14,29,76,
