,#frame,#ncm,center
0,32,59,"[229, 745]"
1,33,58,"[229, 745]"
2,34,53,"[229, 746]"
3,35,53,"[230, 745]"
4,36,52,"[230, 745]"
5,37,55,
6,38,59,
7,39,58,
8,40,59,
9,41,60,
10,42,62,
11,43,63,
12,44,63,
13,45,55,
14,46,54,
15,47,48,
16,48,49,
17,49,55,
18,50,57,
19,51,52,
