,Pore_id,#frame,pore_index_per_frame,pore_cordinate,ncm_index_per_frame,adj_id
1431,1042,21,176,"[[346, 14], [345, 15], [345, 16], [345, 17], [345, 18], [344, 19], [343, 19], [342, 19], [341, 18], [340, 18], [339, 19], [338, 20], [337, 21], [336, 21], [336, 22], [335, 23], [335, 24], [336, 24], [337, 24], [338, 25], [339, 25], [340, 26], [341, 26], [341, 25], [341, 24], [342, 23], [343, 22], [344, 22], [345, 23], [344, 24], [344, 25], [343, 26], [343, 27], [344, 27], [345, 27], [346, 27], [346, 26], [346, 25], [346, 24], [346, 23], [347, 22], [347, 21], [348, 20], [348, 19], [349, 18], [350, 18], [351, 18], [352, 19], [352, 18], [353, 17], [354, 17], [355, 18], [355, 19], [355, 20], [356, 21], [357, 22], [357, 23], [358, 24], [358, 25], [359, 24], [360, 23], [361, 23], [362, 23], [363, 23], [364, 24], [365, 24], [366, 24], [367, 25], [368, 26], [369, 27], [369, 28], [370, 29], [370, 30], [370, 31], [370, 32], [371, 33], [371, 34], [372, 35], [373, 36], [373, 37], [374, 38], [375, 38], [376, 37], [376, 36], [375, 35], [374, 34], [374, 33], [373, 32], [373, 31], [373, 30], [372, 29], [372, 28], [372, 27], [371, 26], [371, 25], [371, 24], [370, 23], [369, 22], [368, 22], [367, 21], [366, 21], [365, 21], [364, 21], [363, 20], [362, 19], [361, 18], [362, 17], [363, 16], [363, 15], [362, 15], [361, 15], [361, 16], [361, 17], [361, 18], [360, 19], [359, 20], [358, 20], [357, 19], [357, 18], [356, 18], [355, 17], [354, 16], [353, 17], [352, 18], [351, 18], [350, 17], [350, 16], [349, 16], [348, 15], [347, 14]]",85,[]
1432,1042,22,190,"[[350, 10], [349, 11], [349, 12], [349, 13], [349, 14], [348, 15], [347, 14], [346, 14], [345, 15], [345, 16], [345, 17], [345, 18], [344, 19], [343, 20], [342, 19], [341, 19], [340, 18], [339, 19], [338, 20], [337, 21], [336, 21], [336, 22], [335, 23], [335, 24], [336, 24], [337, 24], [338, 25], [339, 25], [340, 26], [341, 25], [341, 24], [342, 23], [343, 22], [344, 22], [345, 22], [346, 23], [345, 24], [344, 25], [343, 26], [343, 27], [344, 28], [345, 28], [346, 27], [346, 26], [346, 25], [346, 24], [346, 23], [347, 22], [347, 21], [348, 20], [348, 19], [349, 18], [350, 18], [351, 18], [352, 19], [352, 18], [351, 17], [350, 16], [350, 15], [350, 14], [350, 13], [351, 12], [351, 11], [351, 10]]",85,[]
