,#frame,#ncm,center
0,44,95,"[710, 429]"
1,45,90,"[709, 429]"
2,46,88,"[709, 429]"
3,47,90,"[708, 429]"
4,48,91,"[708, 428]"
5,49,92,
6,50,94,
7,51,92,
8,52,95,
9,53,94,
10,54,88,
