,#frame,#ncm,center
0,6,118,"[167, 289]"
1,7,115,
2,8,125,
3,9,125,
4,10,118,
5,11,117,
6,12,117,
7,13,117,
8,14,118,
9,15,122,
10,16,115,
11,17,116,
12,18,107,
13,19,107,
14,20,107,
15,21,108,
16,22,113,
17,23,111,
18,24,112,
19,25,110,
20,26,107,
21,27,106,
22,28,104,
23,29,110,
24,30,109,
25,31,107,
26,32,108,
27,33,102,
28,34,103,
