,#frame,#ncm,center
0,46,101,"[425, 341]"
1,47,102,"[425, 341]"
2,48,106,"[425, 341]"
3,49,107,"[425, 341]"
4,50,106,"[425, 342]"
5,51,105,"[425, 342]"
6,52,107,
7,53,106,
