,#frame,#ncm,center
0,316,62,"[756, 759]"
1,317,62,"[755, 760]"
2,318,57,"[755, 759]"
3,319,59,"[755, 760]"
4,320,60,"[755, 760]"
5,321,61,
6,322,56,
7,323,56,
8,324,53,
9,325,54,
10,326,55,
11,327,57,
12,328,57,
13,329,58,
14,330,58,
15,331,57,
16,332,59,
17,333,60,
18,334,62,
19,335,61,
20,336,59,
21,337,55,
22,338,59,
23,339,59,
24,340,60,
25,341,60,
26,342,59,
27,343,56,
28,344,55,
29,345,52,
30,346,53,
31,347,52,
