,#frame,#ncm,center
0,37,1,"[247, 1170]"
1,38,1,
2,39,1,
3,40,1,
4,41,0,
5,42,0,
6,43,0,
7,44,0,
8,45,0,
9,46,0,
10,47,0,
11,48,1,
12,49,1,
13,50,1,
14,51,1,
15,52,1,
16,53,2,
17,54,1,
18,55,1,
19,56,2,
20,57,3,
21,58,1,
22,59,1,
23,60,2,
24,61,2,
25,62,4,
26,63,4,
27,64,4,
28,65,2,
29,66,2,
30,67,2,
31,68,2,
32,69,1,
33,70,1,
34,71,1,
35,72,1,
36,73,2,
37,74,,
38,75,,
39,76,,
40,77,2,
41,78,2,
42,79,3,
43,80,3,
44,81,3,
45,82,3,
46,83,3,
47,84,3,
48,85,3,
49,86,2,
50,87,1,
