,#frame,#ncm,center
0,67,76,"[377, 629]"
1,68,74,
2,69,72,
3,70,77,
4,71,75,
5,72,76,
6,73,77,
7,74,70,
8,75,73,
9,76,77,
10,77,72,
11,78,72,
12,79,77,
13,80,80,
14,81,81,
15,82,82,
16,83,78,
17,84,82,
18,85,81,
19,86,82,
20,87,70,
21,88,,
22,89,,
23,90,,
24,91,,
25,92,66,
26,93,72,
