,#frame,#ncm,center
0,31,71,"[53, 543]"
1,32,72,"[53, 544]"
2,33,63,"[53, 544]"
3,34,66,"[53, 544]"
4,35,78,"[53, 545]"
5,36,79,"[53, 545]"
6,37,76,"[52, 546]"
7,38,75,"[52, 546]"
8,39,76,"[51, 547]"
9,40,76,"[51, 547]"
10,41,73,"[50, 548]"
11,42,75,"[50, 548]"
12,43,78,"[49, 549]"
13,44,77,"[48, 550]"
14,45,73,
15,46,72,
16,47,74,
17,48,75,
18,49,76,
19,50,76,
20,51,74,
21,52,77,
22,53,76,
23,54,72,
24,55,72,
25,56,74,
26,57,77,
