,#frame,#ncm,center
0,80,145,"[399, 191]"
1,81,145,
2,82,151,
3,83,148,
4,84,153,
5,85,155,
6,86,157,
7,87,142,
8,88,147,
9,89,148,
10,90,146,
11,91,144,
12,92,140,
13,93,143,
14,94,142,
15,95,141,
16,96,137,
17,97,131,
18,98,127,
19,99,128,
20,100,128,
21,101,125,
22,102,127,
23,103,128,
24,104,129,
25,105,131,
26,106,134,
27,107,134,
28,108,133,
29,109,131,
30,110,132,
31,111,131,
32,112,128,
33,113,135,
34,114,126,
35,115,128,
36,116,129,
