,#frame,#ncm,center
0,27,107,"[20, 281]"
1,28,105,"[21, 281]"
2,29,111,"[20, 280]"
3,30,110,
4,31,109,"[20, 280]"
5,32,110,"[20, 281]"
6,33,106,
7,34,107,
8,35,121,
9,36,123,
10,37,117,
11,38,116,
12,39,118,
13,40,117,
14,41,113,
15,42,117,
16,43,120,
17,44,117,
18,45,111,
19,46,108,
20,47,109,
21,48,113,
22,49,113,
