,#frame,#ncm,center
0,32,113,"[103, 257]"
1,33,107,"[103, 257]"
2,34,108,"[103, 257]"
3,35,122,
4,36,124,
5,37,118,
6,38,117,
7,39,119,
8,40,118,
9,41,114,
10,42,118,
11,43,121,
12,44,120,
13,45,113,
14,46,111,
15,47,113,
16,48,118,
17,49,117,
18,50,116,
19,51,115,
