,#frame,#ncm,center
0,62,128,"[442, 278]"
1,63,128,"[442, 279]"
2,64,126,"[442, 279]"
3,65,125,"[442, 278]"
4,66,128,"[443, 278]"
5,67,126,"[443, 277]"
6,68,125,
7,69,123,
8,70,128,
9,71,123,"[443, 278]"
10,72,125,"[443, 278]"
11,73,122,
12,74,116,
13,75,117,
14,76,125,
15,77,119,
16,78,120,
17,79,129,
18,80,131,
