,#frame,#ncm,center
0,8,107,"[525, 390]"
1,9,107,"[525, 389]"
2,10,99,"[525, 389]"
3,11,98,"[525, 389]"
4,12,100,"[524, 389]"
5,13,100,"[524, 389]"
6,14,100,"[523, 389]"
7,15,104,"[523, 389]"
8,16,98,"[523, 389]"
9,17,98,"[523, 389]"
10,18,91,"[523, 389]"
11,19,92,"[523, 389]"
12,20,91,"[524, 389]"
13,21,96,"[524, 390]"
14,22,102,"[524, 390]"
15,23,97,
16,24,100,
17,25,100,
18,26,97,
19,27,92,
20,28,90,
21,29,97,
22,30,95,
23,31,94,
24,32,94,
25,33,89,
26,34,90,
27,35,102,
28,36,105,
