,#frame,#ncm,center
0,501,14,"[427, 1018]"
1,502,15,"[428, 1018]"
2,503,15,"[427, 1017]"
3,504,16,"[428, 1017]"
4,505,18,"[427, 1017]"
5,506,18,"[427, 1017]"
6,507,17,"[427, 1016]"
7,508,15,"[427, 1016]"
8,509,18,"[427, 1015]"
9,510,20,"[427, 1015]"
10,511,23,"[427, 1014]"
11,512,21,"[427, 1013]"
12,513,17,
13,514,16,
14,515,14,
15,516,17,
16,517,18,
17,518,20,
18,519,19,
19,520,20,
20,521,16,
21,522,18,
22,523,16,
23,524,17,
24,525,17,
