,#frame,#ncm,center
0,79,164,"[294, 44]"
1,80,164,"[295, 44]"
2,81,167,
3,82,172,
4,83,174,
5,84,179,
6,85,183,
7,86,185,
8,87,167,
9,88,172,
10,89,170,
11,90,172,
12,91,169,
13,92,164,
14,93,167,
15,94,173,
16,95,173,
17,96,170,
18,97,163,
