,#frame,#ncm,center
0,144,86,"[633, 545]"
1,145,88,
2,146,92,
3,147,96,
4,148,96,
5,149,97,
6,150,94,
7,151,97,
8,152,94,
9,153,92,
10,154,94,
11,155,100,
12,156,102,
13,157,100,
14,158,100,
15,159,98,
16,160,103,
17,161,91,
18,162,88,
19,163,89,
