,#frame,#ncm,center
0,125,90,"[392, 429]"
1,126,96,"[392, 429]"
2,127,98,
3,128,97,
4,129,99,
5,130,96,
6,131,97,
7,132,102,
8,133,104,
9,134,101,
10,135,103,
11,136,104,
12,137,100,
13,138,102,
14,139,107,
15,140,94,
16,141,107,
17,142,97,
18,143,94,
19,144,102,
20,145,104,
21,146,107,
22,147,111,
23,148,111,
24,149,112,
25,150,109,
26,151,113,
27,152,110,
28,153,109,
