,#frame,#ncm,center
0,4,72,"[53, 584]"
1,5,68,
2,6,69,
3,7,68,
4,8,75,
5,9,76,
6,10,70,
7,11,68,
8,12,70,
9,13,70,
10,14,73,
11,15,77,
12,16,72,
13,17,70,
14,18,65,
15,19,65,
16,20,63,
17,21,66,
18,22,68,
19,23,67,
20,24,71,
21,25,73,
22,26,72,
23,27,66,
24,28,63,
