,#frame,#ncm,center
0,85,8,"[12, 1107]"
1,86,8,
2,87,6,
3,88,5,
4,89,7,
5,90,6,
6,91,5,
7,92,6,
8,93,6,
9,94,3,
10,95,5,
11,96,1,
12,97,2,
13,98,3,
14,99,4,
15,100,3,
16,101,3,
