,#frame,#ncm,center
0,60,0,"[116, 1179]"
1,61,0,"[116, 1180]"
2,62,1,"[116, 1180]"
3,63,1,
4,64,1,
5,65,0,
6,66,0,
7,67,0,
8,68,0,
9,69,0,
10,70,0,
11,71,0,
12,72,0,
13,73,1,
14,74,1,
15,75,1,
16,76,1,
17,77,1,
18,78,1,
19,79,2,
20,80,2,
21,81,2,
22,82,2,
23,83,2,
24,84,2,
25,85,2,
26,86,1,
27,87,0,
