,#frame,#ncm,center
0,77,96,"[188, 450]"
1,78,96,"[188, 451]"
2,79,105,
3,80,105,
4,81,107,
5,82,107,
6,83,104,
7,84,109,
8,85,107,
9,86,110,
10,87,96,
11,88,99,
12,89,103,
13,90,96,
14,91,96,
15,92,95,
16,93,98,
17,94,101,
18,95,100,
